第2065回,2026/01/05,6,18,21,31,37,40,(3),該当なし,該当なし,5口,"15,198,300円",215口,"381,700円","10,741口","8,000円","178,338口","1,000円","259,218,384円"
第2066回,2026/01/08,8,28,30,32,37,38,(5),1口,"542,887,200円",4口,"21,275,800円",156口,"589,100円","10,434口","9,300円","185,431口","1,000円",0円
第2067回,2026/01/12,3,4,12,15,32,42,(31),該当なし,該当なし,6口,"11,094,200円",195口,"368,600円","10,677口","7,100円","185,401口","1,000円","221,877,669円"
第2068回,2026/01/15,2,10,13,14,29,33,(32),該当なし,該当なし,6口,"13,131,100円",378口,"225,000円","14,922口","6,000円","223,597口","1,000円","484,491,749円"
第2069回,2026/01/19,6,17,23,27,33,35,(4),9口,"86,819,200円",11口,"8,097,000円",361口,"266,400円","15,509口","6,500円","241,214口","1,000円",0円
第2070回,2026/01/22,6,10,25,30,34,36,(12),1口,"200,000,000円",9口,"7,397,100円",151口,"476,100円","8,966口","8,400円","156,035口","1,000円","21,907,185円"
第2071回,2026/01/26,15,24,29,32,33,35,(14),該当なし,該当なし,4口,"18,897,900円",253口,"322,600円","11,221口","7,600円","177,707口","1,000円","273,871,384円"
第2072回,2026/01/29,8,18,24,36,40,42,(43),該当なし,該当なし,6口,"13,209,300円",306口,"279,700円","12,711口","7,100円","188,758口","1,000円","538,049,454円"
