第2073回,2026/02/02,2,12,14,24,26,29,(8),該当なし,該当なし,13口,"6,667,900円",378口,"247,600円","17,612口","5,600円","270,616口","1,000円","826,984,918円"
第2074回,2026/02/05,5,6,16,26,27,36,(11),4口,"281,563,500円",18口,"4,987,900円",649口,"149,400円","19,672口","5,200円","263,713口","1,000円",0円
第2075回,2026/02/09,7,10,14,16,35,37,(11),該当なし,該当なし,2口,"33,333,300円",177口,"406,700円","10,275口","7,400円","169,978口","1,000円","222,215,112円"
第2076回,2026/02/12,1,9,20,22,28,41,(30),5口,"94,842,000円",7口,"10,800,100円",579口,"141,000円","14,943口","5,700円","195,735口","1,000円",0円
第2077回,2026/02/16,17,18,23,24,26,43,(10),該当なし,該当なし,4口,"17,916,200円",155口,"499,300円","9,258口","8,800円","161,757口","1,000円","238,876,055円"
第2078回,2026/02/19,1,10,20,24,30,35,(41),1口,"495,292,100円",6口,"12,821,200円",245口,"339,000円","12,042口","7,200円","181,113口","1,000円",0円
第2079回,2026/02/23,5,11,15,17,24,39,(31),該当なし,該当なし,16口,"3,884,800円",311口,"215,800円","13,225口","5,300円","195,301口","1,000円","207,185,202円"
第2080回,2026/02/26,6,12,30,36,37,38,(8),1口,"455,170,700円",10口,"7,439,800円",241口,"333,300円","13,400口","6,300円","198,415口","1,000円",0円
