第2013回,2025/07/03,7,12,30,31,39,43,(42),2口,"144,542,500円",1口,"71,513,100円",170口,"454,300円","9,667口","8,400円","159,724口","1,000円",0円
第2014回,2025/07/07,7,11,21,24,29,34,(40),1口,"200,000,000円",1口,"65,549,500円",226口,"313,200円","12,073口","6,100円","193,672口","1,000円","18,491,184円"
第2015回,2025/07/10,6,8,13,16,20,23,(26),4口,"55,995,600円",10口,"6,164,900円",480口,"138,700円","12,155口","5,700円","193,300口","1,000円",0円
第2016回,2025/07/14,10,13,27,31,40,42,(1),該当なし,該当なし,4口,"17,191,600円",163口,"455,600円","8,088口","9,700円","140,198口","1,000円","229,213,996円"
第2017回,2025/07/17,2,4,11,22,24,35,(8),3口,"148,608,000円",18口,"3,610,200円",384口,"182,700円","15,751口","4,700円","222,132口","1,000円",0円
第2018回,2025/07/21,1,2,14,21,22,33,(37),2口,"102,179,200円",6口,"10,218,200円",227口,"291,600円","10,619口","6,500円","159,437口","1,000円",0円
第2019回,2025/07/24,7,13,14,21,39,42,(9),2口,"109,854,100円",9口,"7,323,800円",248口,"287,000円","11,742口","6,400円","160,438口","1,000円",0円
第2020回,2025/07/28,5,21,23,28,38,39,(32),該当なし,該当なし,1口,"66,651,100円",176口,"408,900円","9,360口","8,100円","157,824口","1,000円","222,163,139円"
第2021回,2025/07/31,2,17,22,29,30,43,(31),該当なし,該当なし,8口,"9,434,100円",216口,"377,300円","10,525口","8,100円","171,200口","1,000円","473,732,119円"
