第1970回,2025/02/03,11,26,27,31,36,37,(42),1口,"473,982,200円",2口,"40,926,300円",220口,"401,800円","11,701口","7,900円","196,648口","1,000円",0円
第1971回,2025/02/06,2,6,9,26,32,36,(23),該当なし,該当なし,14口,"4,379,200円",271口,"244,300円","12,116口","5,700円","180,000口","1,000円","204,356,057円"
第1972回,2025/02/10,3,14,27,28,32,36,(12),2口,"232,087,100円",11口,"7,086,100円",336口,"250,500円","14,284口","6,200円","206,312口","1,000円",0円
第1973回,2025/02/13,7,10,14,27,28,32,(4),該当なし,該当なし,6口,"10,257,700円",292口,"227,600円","13,551口","5,100円","183,516口","1,000円","205,147,427円"
第1974回,2025/02/17,2,6,13,21,24,30,(43),該当なし,該当なし,6口,"13,214,000円",313口,"273,500円","15,614口","5,700円","232,116口","1,000円","469,420,123円"
第1975回,2025/02/20,11,13,15,20,35,42,(19),3口,"254,048,800円",7口,"12,545,800円",210口,"451,600円","10,719口","9,300円","189,919口","1,000円",0円
第1976回,2025/02/24,4,6,22,30,33,36,(2),1口,"200,000,000円",2口,"32,344,900円",222口,"314,600円","10,492口","7,000円","167,538口","1,000円","15,625,957円"
第1977回,2025/02/27,4,14,20,28,29,34,(30),7口,"37,160,000円",6口,"12,225,100円",210口,"377,200円","10,859口","7,700円","173,020口","1,000円",0円
