第1995回,2025/05/01,2,4,8,26,27,37,(19),3口,"66,525,400円",11口,"5,443,100円",294口,"219,900円","13,244口","5,100円","205,361口","1,000円",0円
第1996回,2025/05/05,6,17,26,28,33,34,(20),2口,"105,651,300円",7口,"9,056,100円",215口,"318,400円","10,299口","7,000円","161,024口","1,000円",0円
第1997回,2025/05/08,5,16,17,28,36,40,(14),該当なし,該当なし,4口,"16,234,200円",243口,"288,500円","10,860口","6,800円","159,161口","1,000円","216,449,935円"
第1998回,2025/05/12,1,4,6,9,20,43,(21),該当なし,該当なし,8口,"9,467,000円",339口,"241,200円","15,697口","5,500円","221,407口","1,000円","468,895,009円"
第1999回,2025/05/15,17,31,34,35,36,38,(2),該当なし,該当なし,4口,"21,589,900円",164口,"568,600円","8,953口","11,000円","153,346口","1,000円","756,752,052円"
第2000回,2025/05/19,1,2,16,21,25,35,(22),該当なし,該当なし,3口,"29,635,400円",251口,"382,500円","12,337口","8,200円","206,276口","1,000円","1,053,097,181円"
第2001回,2025/05/22,13,21,24,26,34,36,(20),1口,"600,000,000円",4口,"22,686,800円",264口,"371,200円","13,087口","7,900円","215,342口","1,000円","755,578,703円"
第2002回,2025/05/26,1,17,19,23,36,42,(15),該当なし,該当なし,6口,"15,189,600円",296口,"332,500円","12,726口","8,100円","209,910口","1,000円","1,059,361,065円"
第2003回,2025/05/29,1,5,10,13,35,40,(39),5口,"272,022,200円",2口,"45,113,900円",277口,"351,700円","13,487口","7,600円","222,715口","1,000円",0円
