第1987回,2025/04/03,8,12,25,28,32,42,(27),1口,"600,000,000円",4口,"22,204,700円",349口,"274,800円","16,113口","6,200円","249,001口","1,000円","753,645,824円"
第1988回,2025/04/07,6,20,23,24,33,35,(27),1口,"600,000,000円",7口,"12,610,700円",233口,"409,100円","13,636口","7,300円","221,858口","1,000円","447,886,685円"
第1989回,2025/04/10,15,17,23,29,35,43,(8),該当なし,該当なし,12口,"6,836,700円",262口,"338,100円","11,276口","8,300円","181,594口","1,000円","721,346,489円"
第1990回,2025/04/14,6,9,15,19,24,40,(30),1口,"600,000,000円",7口,"11,973,100円",309口,"292,900円","14,668口","6,500円","230,369口","1,000円","400,711,088円"
第1991回,2025/04/17,1,5,12,16,17,40,(4),2口,"333,146,900円",3口,"26,559,100円",278口,"309,500円","12,511口","7,200円","208,004口","1,000円",0円
第1992回,2025/04/21,9,11,18,21,27,34,(13),2口,"107,593,400円",6口,"10,759,600円",290口,"240,400円","13,380口","5,500円","194,321口","1,000円",0円
第1993回,2025/04/24,7,12,13,35,37,42,(31),1口,"200,000,000円",4口,"16,096,700円",205口,"339,100円","9,632口","7,600円","156,719口","1,000円","14,616,653円"
第1994回,2025/04/28,10,11,13,16,24,26,(12),1口,"243,750,300円",6口,"11,457,000円",243口,"305,500円","11,995口","6,500円","193,990口","1,000円",0円
