第5619回,2021/02/01,514,153,"""81,300円""",734,"""13,500円""",389,"""47,400円""","1,345","""6,700円"""
第5620回,2021/02/02,509,77,"""92,800円""",619,"""15,400円""",237,"""54,100円""",979,"""7,700円"""
第5621回,2021/02/03,398,72,"""97,900円""",545,"""16,300円""",242,"""57,100円""","1,126","""8,100円"""
第5622回,2021/02/04,704,75,"""112,900円""",430,"""18,800円""",188,"""65,800円""",815,"""9,400円"""
第5623回,2021/02/05,281,71,"""89,700円""",734,"""14,900円""",208,"""52,300円""","1,678","""7,400円"""
第5624回,2021/02/08,357,178,"""65,600円""","1,003","""10,900円""",412,"""38,200円""","1,625","""5,400円"""
第5625回,2021/02/09,486,78,"""78,400円""",788,"""13,000円""",232,"""45,700円""","1,566","""6,500円"""
第5626回,2021/02/10,843,74,"""111,900円""",502,"""18,600円""",172,"""65,200円""",900,"""9,300円"""
第5627回,2021/02/11,641,62,"""97,900円""",540,"""16,300円""",140,"""57,100円""","1,145","""8,100円"""
第5628回,2021/02/12,000,301,"""119,800円""",0,"""0円""",0,"""0円""",0,"""0円"""
第5629回,2021/02/15,744,76,"""135,800円""",281,"""45,200円""",131,"""90,500円""",320,"""22,600円"""
第5630回,2021/02/16,785,59,"""116,300円""",511,"""19,300円""",162,"""67,800円""","1,032","""9,600円"""
第5631回,2021/02/17,003,77,"""141,900円""",189,"""47,300円""",114,"""94,600円""",227,"""23,600円"""
第5632回,2021/02/18,912,109,"""55,600円""",991,"""9,200円""",427,"""32,400円""","2,078","""4,600円"""
第5633回,2021/02/19,154,72,"""115,400円""",557,"""19,200円""",135,"""67,300円""","1,186","""9,600円"""
第5634回,2021/02/22,179,82,"""112,100円""",655,"""18,600円""",193,"""65,300円""","1,216","""9,300円"""
第5635回,2021/02/23,862,52,"""80,900円""",880,"""13,400円""",202,"""47,100円""","1,610","""6,700円"""
第5636回,2021/02/24,385,152,"""51,800円""","1,148","""8,600円""",465,"""30,200円""","2,020","""4,300円"""
第5637回,2021/02/25,997,80,"""127,300円""",210,"""42,400円""",145,"""84,800円""",208,"""21,200円"""
第5638回,2021/02/26,298,110,"""79,500円""",591,"""13,200円""",337,"""46,300円""","1,220","""6,600円"""
