第6375回,2024/01/04,013,87,"""92,600円""",654,"""15,400円""",175,"""54,000円""","1,415","""7,700円"""
第6376回,2024/01/05,491,372,"""57,800円""",576,"""9,600円""",210,"""33,700円""","1,257","""4,800円"""
第6377回,2024/01/08,565,87,"""113,600円""",268,"""37,800円""",139,"""75,700円""",346,"""18,900円"""
第6378回,2024/01/09,389,43,"""115,000円""",431,"""19,100円""",154,"""67,000円""",930,"""9,500円"""
第6379回,2024/01/10,460,110,"""103,300円""",395,"""17,200円""",168,"""60,200円""",819,"""8,600円"""
第6380回,2024/01/11,341,103,"""88,700円""",525,"""14,700円""",186,"""51,700円""","1,079","""7,300円"""
第6381回,2024/01/12,919,125,"""96,400円""",223,"""32,100円""",190,"""64,200円""",271,"""16,000円"""
第6382回,2024/01/15,833,96,"""106,000円""",238,"""35,300円""",139,"""70,600円""",333,"""17,600円"""
第6383回,2024/01/16,780,33,"""118,300円""",381,"""19,700円""",166,"""69,000円""",944,"""9,800円"""
第6384回,2024/01/17,320,93,"""92,500円""",402,"""15,400円""",240,"""53,900円""",817,"""7,700円"""
第6385回,2024/01/18,604,131,"""97,400円""",373,"""16,200円""",151,"""56,800円""",818,"""8,100円"""
第6386回,2024/01/19,091,73,"""83,800円""",730,"""13,900円""",212,"""48,800円""","1,512","""6,900円"""
第6387回,2024/01/22,385,137,"""61,100円""","1,017","""10,100円""",388,"""35,600円""","1,942","""5,000円"""
第6388回,2024/01/23,715,122,"""69,300円""",589,"""11,500円""",287,"""40,400円""","1,104","""5,700円"""
第6389回,2024/01/24,725,133,"""68,400円""",531,"""11,400円""",294,"""39,900円""","1,036","""5,700円"""
第6390回,2024/01/25,796,46,"""121,100円""",337,"""20,100円""",140,"""70,600円""",866,"""10,000円"""
第6391回,2024/01/26,101,245,"""73,200円""",248,"""24,400円""",241,"""48,800円""",306,"""12,200円"""
第6392回,2024/01/29,419,101,"""82,100円""",641,"""13,600円""",317,"""47,800円""","1,139","""6,800円"""
第6393回,2024/01/30,802,89,"""73,600円""",535,"""12,200円""",287,"""42,900円""","1,286","""6,100円"""
第6394回,2024/01/31,723,169,"""57,600円""",675,"""9,600円""",400,"""33,600円""","1,201","""4,800円"""
