第6952回,2026/04/01,063,329,"""65,800円""",422,"""10,900円""",102,"""38,300円""","1,064","""5,400円"""
第6953回,2026/04/02,095,100,"""111,600円""",281,"""18,600円""",110,"""65,100円""",703,"""9,300円"""
第6954回,2026/04/03,479,125,"""90,600円""",360,"""15,100円""",206,"""52,800円""",877,"""7,500円"""
第6955回,2026/04/06,881,555,"""51,800円""",252,"""17,200円""",150,"""34,500円""",341,"""8,600円"""
第6956回,2026/04/07,228,107,"""83,200円""",223,"""27,700円""",188,"""55,400円""",282,"""13,800円"""
第6957回,2026/04/08,941,275,"""60,700円""",577,"""10,100円""",180,"""35,400円""","1,223","""5,000円"""
第6958回,2026/04/09,944,52,"""105,600円""",201,"""35,200円""",113,"""70,400円""",338,"""17,600円"""
第6959回,2026/04/10,047,757,"""36,400円""",366,"""6,000円""",189,"""21,200円""",845,"""3,000円"""
第6960回,2026/04/13,528,130,"""74,000円""",572,"""12,300円""",311,"""43,100円""",985,"""6,100円"""
第6961回,2026/04/14,186,38,"""93,900円""",481,"""15,600円""",154,"""54,700円""","1,163","""7,800円"""
