第4350回,2016/03/01,099,36,"""128,100円""",205,"""42,700円""",109,"""85,400円""",296,"""21,300円"""
第4351回,2016/03/02,927,88,"""79,800円""",492,"""13,300円""",291,"""46,500円""","1,070","""6,600円"""
第4352回,2016/03/03,002,143,"""96,500円""",215,"""32,100円""",133,"""64,300円""",285,"""16,000円"""
第4353回,2016/03/04,201,105,"""75,400円""",695,"""12,500円""",231,"""43,900円""","1,244","""6,200円"""
第4354回,2016/03/07,405,120,"""103,800円""",436,"""17,300円""",230,"""60,500円""",774,"""8,600円"""
第4355回,2016/03/08,500,100,"""81,000円""",275,"""27,000円""",146,"""54,000円""",270,"""13,500円"""
第4356回,2016/03/09,334,82,"""97,600円""",228,"""32,500円""",167,"""65,000円""",264,"""16,200円"""
第4357回,2016/03/10,244,93,"""82,800円""",307,"""27,600円""",161,"""55,200円""",390,"""13,800円"""
第4358回,2016/03/11,200,128,"""95,600円""",186,"""31,800円""",161,"""63,700円""",189,"""15,900円"""
第4359回,2016/03/14,426,135,"""72,400円""",790,"""12,000円""",298,"""42,200円""","1,216","""6,000円"""
第4360回,2016/03/15,986,68,"""114,700円""",376,"""19,100円""",123,"""66,900円""",821,"""9,500円"""
第4361回,2016/03/16,937,54,"""121,500円""",399,"""20,200円""",129,"""70,800円""",853,"""10,100円"""
第4362回,2016/03/17,146,73,"""104,500円""",459,"""17,400円""",128,"""60,900円""",935,"""8,700円"""
第4363回,2016/03/18,213,93,"""81,500円""",592,"""13,500円""",222,"""47,500円""","1,083","""6,700円"""
第4364回,2016/03/21,257,107,"""80,100円""",699,"""13,300円""",235,"""46,700円""","1,153","""6,600円"""
第4365回,2016/03/22,187,49,"""107,700円""",475,"""17,900円""",114,"""62,800円""",964,"""8,900円"""
第4366回,2016/03/23,355,94,"""93,600円""",276,"""31,200円""",176,"""62,400円""",223,"""15,600円"""
第4367回,2016/03/24,207,108,"""81,500円""",400,"""13,500円""",252,"""47,500円""",790,"""6,700円"""
第4368回,2016/03/25,913,80,"""88,200円""",511,"""14,700円""",232,"""51,400円""","1,126","""7,300円"""
第4369回,2016/03/28,457,76,"""103,300円""",475,"""17,200円""",250,"""60,200円""",821,"""8,600円"""
第4370回,2016/03/29,446,92,"""96,400円""",264,"""32,100円""",145,"""64,200円""",213,"""16,000円"""
第4371回,2016/03/30,622,112,"""78,600円""",301,"""26,200円""",193,"""52,400円""",389,"""13,100円"""
第4372回,2016/03/31,654,53,"""108,500円""",542,"""18,000円""",107,"""63,200円""","1,006","""9,000円"""
