第6117回,2023/01/04,091,55,"""118,600円""",483,"""19,700円""",140,"""69,100円""","1,190","""9,800円"""
第6118回,2023/01/05,433,258,"""74,600円""",294,"""24,800円""",112,"""49,700円""",261,"""12,400円"""
第6119回,2023/01/06,185,167,"""80,000円""",687,"""13,300円""",224,"""46,600円""","1,309","""6,600円"""
第6120回,2023/01/09,661,67,"""120,400円""",280,"""40,100円""",163,"""80,200円""",418,"""20,000円"""
第6121回,2023/01/10,203,64,"""113,900円""",416,"""18,900円""",173,"""66,400円""",797,"""9,400円"""
第6122回,2023/01/11,895,77,"""102,600円""",476,"""17,100円""",169,"""59,800円""","1,056","""8,500円"""
第6123回,2023/01/12,055,75,"""116,900円""",233,"""38,900円""",96,"""77,900円""",337,"""19,400円"""
第6124回,2023/01/13,118,150,"""69,700円""",308,"""23,200円""",360,"""46,400円""",357,"""11,600円"""
第6125回,2023/01/16,169,98,"""78,100円""",779,"""13,000円""",283,"""45,500円""","1,514","""6,500円"""
第6126回,2023/01/17,625,152,"""65,900円""",566,"""10,900円""",297,"""38,400円""","1,127","""5,400円"""
第6127回,2023/01/18,963,116,"""69,200円""",772,"""11,500円""",272,"""40,300円""","1,635","""5,700円"""
第6128回,2023/01/19,611,102,"""84,000円""",277,"""28,000円""",202,"""56,000円""",402,"""14,000円"""
第6129回,2023/01/20,630,88,"""88,500円""",541,"""14,700円""",244,"""51,600円""","1,052","""7,300円"""
第6130回,2023/01/23,606,132,"""80,900円""",427,"""26,900円""",222,"""53,900円""",599,"""13,400円"""
第6131回,2023/01/24,167,95,"""105,700円""",403,"""17,600円""",164,"""61,600円""","1,028","""8,800円"""
第6132回,2023/01/25,252,80,"""102,100円""",237,"""34,000円""",144,"""68,000円""",339,"""17,000円"""
第6133回,2023/01/26,637,171,"""72,700円""",473,"""12,100円""",200,"""42,400円""","1,089","""6,000円"""
第6134回,2023/01/27,310,125,"""77,600円""",455,"""12,900円""",283,"""45,200円""",904,"""6,400円"""
第6135回,2023/01/30,108,134,"""78,100円""",614,"""13,000円""",366,"""45,500円""","1,041","""6,500円"""
第6136回,2023/01/31,482,232,"""71,400円""",479,"""11,900円""",151,"""41,600円""","1,092","""5,900円"""
