第5705回,2021/06/01,117,172,"""62,700円""",328,"""20,900円""",335,"""41,800円""",463,"""10,400円"""
第5706回,2021/06/02,948,79,"""105,900円""",433,"""17,600円""",160,"""61,700円""",879,"""8,800円"""
第5707回,2021/06/03,633,91,"""85,700円""",369,"""28,500円""",151,"""57,100円""",449,"""14,200円"""
第5708回,2021/06/04,227,137,"""65,600円""",357,"""21,800円""",301,"""43,700円""",528,"""10,900円"""
第5709回,2021/06/07,118,367,"""35,000円""",785,"""11,600円""",705,"""23,300円""",883,"""5,800円"""
第5710回,2021/06/08,841,109,"""90,900円""",498,"""15,100円""",177,"""53,000円""",942,"""7,500円"""
第5711回,2021/06/09,736,79,"""82,400円""",596,"""13,700円""",220,"""48,000円""","1,225","""6,800円"""
第5712回,2021/06/10,746,56,"""105,300円""",500,"""17,500円""",171,"""61,400円""",952,"""8,700円"""
第5713回,2021/06/11,695,107,"""97,600円""",506,"""16,200円""",174,"""56,900円""",986,"""8,100円"""
第5714回,2021/06/14,901,109,"""97,900円""",574,"""16,300円""",209,"""57,100円""","1,092","""8,100円"""
第5715回,2021/06/15,108,145,"""64,800円""",736,"""10,800円""",425,"""37,800円""","1,376","""5,400円"""
第5716回,2021/06/16,553,150,"""94,300円""",233,"""31,400円""",163,"""62,800円""",350,"""15,700円"""
第5717回,2021/06/17,089,107,"""84,600円""",579,"""14,100円""",208,"""49,300円""","1,370","""7,000円"""
第5718回,2021/06/18,752,113,"""84,400円""",771,"""14,000円""",189,"""49,200円""","1,524","""7,000円"""
第5719回,2021/06/21,367,177,"""79,700円""",751,"""13,200円""",268,"""46,400円""","1,251","""6,600円"""
第5720回,2021/06/22,400,127,"""102,900円""",205,"""34,300円""",133,"""68,600円""",264,"""17,100円"""
第5721回,2021/06/23,836,48,"""97,400円""",563,"""16,200円""",198,"""56,800円""","1,204","""8,100円"""
第5722回,2021/06/24,153,144,"""72,200円""",688,"""12,000円""",217,"""42,100円""","1,377","""6,000円"""
第5723回,2021/06/25,093,108,"""102,100円""",524,"""17,000円""",182,"""59,500円""","1,009","""8,500円"""
第5724回,2021/06/28,479,147,"""78,000円""",785,"""13,000円""",327,"""45,500円""","1,351","""6,500円"""
第5725回,2021/06/29,736,126,"""79,500円""",539,"""13,200円""",236,"""46,300円""","1,002","""6,600円"""
第5726回,2021/06/30,389,116,"""82,800円""",580,"""13,800円""",252,"""48,300円""","1,095","""6,900円"""
