第5512回,2020/09/01,838,74,"""101,500円""",277,"""33,800円""",161,"""67,600円""",357,"""16,900円"""
第5513回,2020/09/02,995,66,"""118,600円""",220,"""39,500円""",154,"""79,000円""",303,"""19,700円"""
第5514回,2020/09/03,716,111,"""77,600円""",498,"""12,900円""",311,"""45,200円""",918,"""6,400円"""
第5515回,2020/09/04,445,79,"""118,300円""",223,"""39,400円""",167,"""78,800円""",234,"""19,700円"""
第5516回,2020/09/07,793,76,"""103,500円""",597,"""17,200円""",194,"""60,300円""","1,044","""8,600円"""
第5517回,2020/09/08,948,66,"""96,800円""",522,"""16,100円""",173,"""56,400円""","1,000","""8,000円"""
第5518回,2020/09/09,461,68,"""99,900円""",515,"""16,600円""",177,"""58,200円""","1,036","""8,300円"""
第5519回,2020/09/10,899,71,"""111,200円""",258,"""37,000円""",137,"""74,100円""",323,"""18,500円"""
第5520回,2020/09/11,195,64,"""106,400円""",500,"""17,700円""",196,"""62,000円""","1,060","""8,800円"""
第5521回,2020/09/14,046,105,"""100,600円""",481,"""16,700円""",211,"""58,600円""",978,"""8,300円"""
第5522回,2020/09/15,848,64,"""100,800円""",283,"""33,600円""",195,"""67,200円""",282,"""16,800円"""
第5523回,2020/09/16,927,123,"""67,500円""",564,"""11,200円""",363,"""39,300円""","1,133","""5,600円"""
第5524回,2020/09/17,376,55,"""95,100円""",549,"""15,800円""",183,"""55,400円""","1,142","""7,900円"""
第5525回,2020/09/18,432,82,"""90,900円""",568,"""15,100円""",177,"""53,000円""","1,117","""7,500円"""
第5526回,2020/09/21,240,201,"""76,300円""",543,"""12,700円""",265,"""44,500円""","1,044","""6,300円"""
第5527回,2020/09/22,208,52,"""103,600円""",336,"""17,200円""",184,"""60,400円""",803,"""8,600円"""
第5528回,2020/09/23,365,69,"""96,400円""",472,"""16,000円""",206,"""56,200円""",856,"""8,000円"""
第5529回,2020/09/24,660,161,"""71,800円""",348,"""23,900円""",203,"""47,800円""",392,"""11,900円"""
第5530回,2020/09/25,040,88,"""96,400円""",309,"""32,100円""",191,"""64,200円""",321,"""16,000円"""
第5531回,2020/09/28,932,100,"""98,300円""",652,"""16,300円""",148,"""57,300円""","1,285","""8,100円"""
第5532回,2020/09/29,969,50,"""110,100円""",294,"""36,700円""",122,"""73,400円""",310,"""18,300円"""
第5533回,2020/09/30,130,87,"""96,500円""",480,"""16,000円""",172,"""56,200円""",941,"""8,000円"""
