第5771回,2021/09/01,502,360,"""59,300円""",435,"""9,800円""",228,"""34,500円""",813,"""4,900円"""
第5772回,2021/09/02,933,193,"""84,400円""",252,"""28,100円""",110,"""56,200円""",313,"""14,000円"""
第5773回,2021/09/03,099,390,"""60,600円""",255,"""20,200円""",154,"""40,400円""",357,"""10,100円"""
第5774回,2021/09/06,595,321,"""79,100円""",277,"""26,300円""",136,"""52,700円""",340,"""13,100円"""
第5775回,2021/09/07,059,293,"""55,100円""",692,"""9,100円""",211,"""32,100円""","1,412","""4,500円"""
第5776回,2021/09/08,547,294,"""65,700円""",468,"""10,900円""",145,"""38,300円""",874,"""5,400円"""
第5777回,2021/09/09,916,99,"""74,400円""",506,"""12,400円""",333,"""43,400円""","1,027","""6,200円"""
第5778回,2021/09/10,931,241,"""66,900円""",610,"""11,100円""",203,"""39,000円""","1,436","""5,500円"""
第5779回,2021/09/13,040,424,"""66,800円""",199,"""22,200円""",168,"""44,500円""",189,"""11,100円"""
第5780回,2021/09/14,468,70,"""81,200円""",496,"""13,500円""",278,"""47,300円""",939,"""6,700円"""
第5781回,2021/09/15,032,428,"""49,200円""",435,"""8,200円""",205,"""28,700円""",973,"""4,100円"""
第5782回,2021/09/16,662,213,"""82,300円""",208,"""27,400円""",129,"""54,800円""",303,"""13,700円"""
第5783回,2021/09/17,714,153,"""62,100円""",733,"""10,300円""",372,"""36,200円""","1,423","""5,100円"""
第5784回,2021/09/20,723,192,"""56,000円""",725,"""9,300円""",450,"""32,600円""","1,318","""4,600円"""
第5785回,2021/09/21,114,101,"""82,000円""",248,"""27,300円""",245,"""54,600円""",319,"""13,600円"""
第5786回,2021/09/22,708,63,"""115,600円""",355,"""19,200円""",162,"""67,400円""",721,"""9,600円"""
第5787回,2021/09/23,975,69,"""100,500円""",361,"""16,700円""",152,"""58,600円""",752,"""8,300円"""
第5788回,2021/09/24,262,47,"""113,100円""",275,"""37,700円""",121,"""75,400円""",476,"""18,800円"""
第5789回,2021/09/27,275,78,"""80,300円""",796,"""13,300円""",283,"""46,800円""","1,488","""6,600円"""
第5790回,2021/09/28,226,108,"""81,800円""",220,"""27,200円""",239,"""54,500円""",267,"""13,600円"""
第5791回,2021/09/29,610,121,"""84,600円""",391,"""14,100円""",237,"""49,300円""",713,"""7,000円"""
第5792回,2021/09/30,606,78,"""74,200円""",409,"""24,700円""",216,"""49,400円""",462,"""12,300円"""
