第4244回,2015/10/01,203,51,"""110,400円""",354,"""18,400円""",170,"""64,400円""",688,"""9,200円"""
第4245回,2015/10/02,468,88,"""81,700円""",454,"""13,600円""",286,"""47,600円""",861,"""6,800円"""
第4246回,2015/10/05,173,67,"""97,000円""",701,"""16,100円""",190,"""56,500円""","1,316","""8,000円"""
第4247回,2015/10/06,524,110,"""80,000円""",451,"""13,300円""",216,"""46,600円""",828,"""6,600円"""
第4248回,2015/10/07,425,98,"""87,500円""",381,"""14,500円""",229,"""51,000円""",631,"""7,200円"""
第4249回,2015/10/08,321,98,"""84,900円""",466,"""14,100円""",187,"""49,500円""","1,031","""7,000円"""
第4250回,2015/10/09,658,50,"""99,700円""",500,"""16,600円""",182,"""58,100円""","1,000","""8,300円"""
第4251回,2015/10/12,185,67,"""88,900円""",635,"""14,800円""",195,"""51,800円""","1,270","""7,400円"""
第4252回,2015/10/13,418,96,"""72,000円""",431,"""12,000円""",248,"""42,000円""",903,"""6,000円"""
第4253回,2015/10/14,119,111,"""73,600円""",268,"""24,500円""",250,"""49,000円""",293,"""12,200円"""
第4254回,2015/10/15,288,58,"""112,700円""",238,"""37,500円""",121,"""75,100円""",355,"""18,700円"""
第4255回,2015/10/16,503,112,"""81,400円""",397,"""13,500円""",296,"""47,400円""",959,"""6,700円"""
第4256回,2015/10/19,363,83,"""114,700円""",288,"""38,200円""",149,"""76,400円""",352,"""19,100円"""
第4257回,2015/10/20,504,57,"""115,200円""",327,"""19,200円""",159,"""67,200円""",717,"""9,600円"""
第4258回,2015/10/21,458,78,"""86,300円""",518,"""14,300円""",233,"""50,300円""","1,010","""7,100円"""
第4259回,2015/10/22,396,69,"""71,400円""",659,"""11,900円""",250,"""41,600円""","1,623","""5,900円"""
第4260回,2015/10/23,686,60,"""120,400円""",217,"""40,100円""",141,"""80,200円""",263,"""20,000円"""
第4261回,2015/10/26,370,96,"""100,000円""",624,"""16,600円""",140,"""58,300円""","1,365","""8,300円"""
第4262回,2015/10/27,906,48,"""116,300円""",360,"""19,300円""",161,"""67,800円""",751,"""9,600円"""
第4263回,2015/10/28,049,45,"""132,700円""",328,"""22,100円""",124,"""77,400円""",834,"""11,000円"""
第4264回,2015/10/29,118,162,"""62,000円""",345,"""20,600円""",318,"""41,300円""",380,"""10,300円"""
第4265回,2015/10/30,394,65,"""113,300円""",421,"""18,800円""",152,"""66,000円""",896,"""9,400円"""
