第5084回,2019/01/04,804,65,"""111,900円""",593,"""18,600円""",232,"""65,200円""",967,"""9,300円"""
第5085回,2019/01/07,755,119,"""92,400円""",366,"""30,800円""",207,"""61,600円""",463,"""15,400円"""
第5086回,2019/01/08,088,69,"""94,100円""",357,"""31,300円""",145,"""62,700円""",431,"""15,600円"""
第5087回,2019/01/09,733,84,"""94,700円""",283,"""31,500円""",124,"""63,100円""",371,"""15,700円"""
第5088回,2019/01/10,654,59,"""108,600円""",558,"""18,100円""",138,"""63,300円""","1,024","""9,000円"""
第5089回,2019/01/11,953,66,"""112,500円""",498,"""18,700円""",142,"""65,600円""","1,033","""9,300円"""
第5090回,2019/01/14,650,46,"""147,700円""",417,"""24,600円""",122,"""86,100円""",793,"""12,300円"""
第5091回,2019/01/15,608,78,"""101,400円""",383,"""16,900円""",193,"""59,100円""",783,"""8,400円"""
第5092回,2019/01/16,704,71,"""101,600円""",417,"""16,900円""",225,"""59,200円""",704,"""8,400円"""
第5093回,2019/01/17,162,74,"""87,200円""",607,"""14,500円""",168,"""50,800円""","1,260","""7,200円"""
第5094回,2019/01/18,616,126,"""75,800円""",343,"""25,200円""",225,"""50,500円""",357,"""12,600円"""
第5095回,2019/01/21,702,109,"""95,900円""",628,"""15,900円""",214,"""55,900円""","1,057","""7,900円"""
第5096回,2019/01/22,637,40,"""119,400円""",431,"""19,900円""",123,"""69,600円""",719,"""9,900円"""
第5097回,2019/01/23,249,52,"""105,000円""",481,"""17,500円""",156,"""61,200円""",905,"""8,700円"""
第5098回,2019/01/24,547,57,"""113,800円""",421,"""18,900円""",138,"""66,300円""",813,"""9,400円"""
第5099回,2019/01/25,079,65,"""110,400円""",447,"""18,400円""",158,"""64,400円""",940,"""9,200円"""
第5100回,2019/01/28,647,117,"""92,600円""",589,"""15,400円""",252,"""54,000円""",946,"""7,700円"""
第5101回,2019/01/29,596,72,"""100,200円""",415,"""16,700円""",190,"""58,400円""",788,"""8,300円"""
第5102回,2019/01/30,603,129,"""75,200円""",556,"""12,500円""",265,"""43,800円""",992,"""6,200円"""
第5103回,2019/01/31,210,96,"""88,800円""",485,"""14,800円""",188,"""51,800円""",837,"""7,400円"""
