第6200回,2023/05/01,237,291,"""68,800円""",730,"""11,400円""",227,"""40,100円""","1,479","""5,700円"""
第6201回,2023/05/02,372,290,"""63,500円""",555,"""10,500円""",228,"""37,000円""","1,169","""5,200円"""
第6202回,2023/05/03,828,108,"""78,700円""",239,"""26,200円""",266,"""52,400円""",271,"""13,100円"""
第6203回,2023/05/04,019,60,"""100,000円""",424,"""16,600円""",149,"""58,300円""","1,042","""8,300円"""
第6204回,2023/05/05,788,66,"""120,300円""",224,"""40,100円""",115,"""80,200円""",274,"""20,000円"""
第6205回,2023/05/08,734,78,"""96,500円""",583,"""16,000円""",210,"""56,200円""","1,222","""8,000円"""
第6206回,2023/05/09,675,65,"""102,700円""",421,"""17,100円""",151,"""59,900円""",867,"""8,500円"""
第6207回,2023/05/10,746,51,"""95,000円""",422,"""15,800円""",222,"""55,400円""","1,049","""7,900円"""
第6208回,2023/05/11,218,84,"""82,900円""",506,"""13,800円""",246,"""48,300円""","1,205","""6,900円"""
第6209回,2023/05/12,140,46,"""110,300円""",471,"""18,300円""",151,"""64,300円""","1,128","""9,100円"""
第6210回,2023/05/15,055,99,"""93,500円""",272,"""31,100円""",154,"""62,300円""",399,"""15,500円"""
第6211回,2023/05/16,464,50,"""116,800円""",195,"""38,900円""",143,"""77,800円""",222,"""19,400円"""
第6212回,2023/05/17,620,80,"""99,000円""",328,"""16,500円""",223,"""57,700円""",705,"""8,200円"""
第6213回,2023/05/18,350,213,"""75,600円""",386,"""12,600円""",134,"""44,100円""",980,"""6,300円"""
第6214回,2023/05/19,138,61,"""80,300円""",570,"""13,300円""",233,"""46,800円""","1,472","""6,600円"""
第6215回,2023/05/22,292,74,"""92,100円""",385,"""30,700円""",181,"""61,400円""",576,"""15,300円"""
第6216回,2023/05/23,931,82,"""68,700円""",610,"""11,400円""",247,"""40,000円""","1,494","""5,700円"""
第6217回,2023/05/24,584,74,"""93,500円""",455,"""15,500円""",176,"""54,500円""",989,"""7,700円"""
第6218回,2023/05/25,908,94,"""66,400円""",566,"""11,000円""",338,"""38,700円""","1,225","""5,500円"""
第6219回,2023/05/26,277,59,"""92,700円""",232,"""30,900円""",156,"""61,800円""",393,"""15,400円"""
第6220回,2023/05/29,022,75,"""103,500円""",247,"""34,500円""",127,"""69,000円""",395,"""17,200円"""
第6221回,2023/05/30,041,45,"""122,500円""",335,"""20,400円""",96,"""71,400円""",762,"""10,200円"""
第6222回,2023/05/31,047,75,"""101,200円""",369,"""16,800円""",173,"""59,000円""",918,"""8,400円"""
