第4459回,2016/08/01,806,76,"""105,000円""",493,"""17,500円""",210,"""61,200円""",777,"""8,700円"""
第4460回,2016/08/02,206,57,"""101,400円""",401,"""16,900円""",187,"""59,100円""",769,"""8,400円"""
第4461回,2016/08/03,308,103,"""62,900円""",661,"""10,400円""",311,"""36,600円""","1,414","""5,200円"""
第4462回,2016/08/04,867,42,"""127,100円""",300,"""21,100円""",148,"""74,100円""",623,"""10,500円"""
第4463回,2016/08/05,623,108,"""68,700円""",571,"""11,400円""",298,"""40,000円""","1,026","""5,700円"""
第4464回,2016/08/08,682,58,"""98,100円""",663,"""16,300円""",136,"""57,200円""","1,416","""8,100円"""
第4465回,2016/08/09,058,45,"""113,900円""",382,"""18,900円""",127,"""66,400円""",770,"""9,400円"""
第4466回,2016/08/10,472,69,"""86,300円""",524,"""14,300円""",182,"""50,300円""","1,132","""7,100円"""
第4467回,2016/08/11,067,50,"""110,300円""",353,"""18,300円""",148,"""64,300円""",714,"""9,100円"""
第4468回,2016/08/12,377,73,"""88,200円""",221,"""29,400円""",148,"""58,800円""",327,"""14,700円"""
第4469回,2016/08/15,367,89,"""88,700円""",603,"""14,700円""",268,"""51,700円""",966,"""7,300円"""
第4470回,2016/08/16,773,178,"""70,700円""",238,"""23,500円""",215,"""47,100円""",302,"""11,700円"""
第4471回,2016/08/17,001,39,"""155,800円""",167,"""51,900円""",84,"""103,800円""",277,"""25,900円"""
第4472回,2016/08/18,142,59,"""100,800円""",500,"""16,800円""",124,"""58,800円""","1,039","""8,400円"""
第4473回,2016/08/19,768,44,"""131,100円""",353,"""21,800円""",146,"""76,400円""",642,"""10,900円"""
第4474回,2016/08/22,621,121,"""72,900円""",669,"""12,100円""",284,"""42,500円""","1,241","""6,000円"""
第4475回,2016/08/23,695,84,"""96,100円""",416,"""16,000円""",164,"""56,000円""",818,"""8,000円"""
第4476回,2016/08/24,431,56,"""103,800円""",415,"""17,300円""",116,"""60,500円""","1,026","""8,600円"""
第4477回,2016/08/25,111,459,"""68,000円""",0,"""0円""",0,"""0円""",0,"""0円"""
第4478回,2016/08/26,100,189,"""51,500円""",380,"""17,100円""",285,"""34,300円""",534,"""8,500円"""
第4479回,2016/08/29,595,59,"""142,900円""",209,"""47,600円""",117,"""95,200円""",298,"""23,800円"""
第4480回,2016/08/30,988,59,"""112,800円""",182,"""37,600円""",113,"""75,200円""",275,"""18,800円"""
第4481回,2016/08/31,103,80,"""81,900円""",506,"""13,600円""",275,"""47,700円""",976,"""6,800円"""
