第5145回,2019/04/01,373,133,"""91,500円""",336,"""30,500円""",219,"""61,000円""",326,"""15,200円"""
第5146回,2019/04/02,502,62,"""107,700円""",401,"""17,900円""",168,"""62,800円""",723,"""8,900円"""
第5147回,2019/04/03,942,42,"""115,900円""",599,"""19,300円""",91,"""67,600円""",912,"""9,600円"""
第5148回,2019/04/04,391,66,"""92,300円""",595,"""15,300円""",160,"""53,800円""","1,214","""7,600円"""
第5149回,2019/04/05,699,63,"""98,500円""",314,"""32,800円""",152,"""65,600円""",294,"""16,400円"""
第5150回,2019/04/08,169,88,"""80,100円""",765,"""13,300円""",254,"""46,700円""","1,370","""6,600円"""
第5151回,2019/04/09,745,61,"""115,400円""",386,"""19,200円""",123,"""67,300円""",668,"""9,600円"""
第5152回,2019/04/10,511,79,"""81,100円""",282,"""27,000円""",188,"""54,000円""",339,"""13,500円"""
第5153回,2019/04/11,026,44,"""121,500円""",403,"""20,200円""",121,"""70,800円""",838,"""10,100円"""
第5154回,2019/04/12,906,77,"""81,200円""",587,"""13,500円""",240,"""47,300円""","1,095","""6,700円"""
第5155回,2019/04/15,167,97,"""94,800円""",688,"""15,800円""",229,"""55,300円""","1,235","""7,900円"""
第5156回,2019/04/16,607,83,"""85,400円""",525,"""14,200円""",242,"""49,800円""","1,064","""7,100円"""
第5157回,2019/04/17,765,60,"""100,500円""",565,"""16,700円""",173,"""58,600円""","1,072","""8,300円"""
第5158回,2019/04/18,145,46,"""109,100円""",553,"""18,100円""",143,"""63,600円""","1,141","""9,000円"""
第5159回,2019/04/19,984,61,"""100,800円""",472,"""16,800円""",209,"""58,800円""",931,"""8,400円"""
第5160回,2019/04/22,764,82,"""94,100円""",686,"""15,600円""",161,"""54,800円""","1,245","""7,800円"""
第5161回,2019/04/23,452,75,"""90,600円""",570,"""15,100円""",156,"""52,800円""","1,241","""7,500円"""
第5162回,2019/04/24,152,63,"""94,300円""",614,"""15,700円""",139,"""55,000円""","1,315","""7,800円"""
第5163回,2019/04/25,830,130,"""70,600円""",602,"""11,700円""",299,"""41,100円""","1,141","""5,800円"""
第5164回,2019/04/26,166,79,"""103,500円""",310,"""34,500円""",160,"""69,000円""",340,"""17,200円"""
第5165回,2019/04/29,746,86,"""91,300円""",547,"""15,200円""",207,"""53,200円""",915,"""7,600円"""
第5166回,2019/04/30,619,111,"""70,700円""",573,"""11,700円""",304,"""41,200円""","1,008","""5,800円"""
