第5446回,2020/06/01,536,101,"""86,600円""",705,"""14,400円""",234,"""50,500円""","1,258","""7,200円"""
第5447回,2020/06/02,202,62,"""97,300円""",239,"""32,400円""",173,"""64,800円""",319,"""16,200円"""
第5448回,2020/06/03,697,60,"""115,300円""",382,"""19,200円""",162,"""67,200円""",741,"""9,600円"""
第5449回,2020/06/04,432,81,"""84,100円""",599,"""14,000円""",191,"""49,000円""","1,212","""7,000円"""
第5450回,2020/06/05,863,124,"""67,400円""",737,"""11,200円""",310,"""39,300円""","1,378","""5,600円"""
第5451回,2020/06/08,507,117,"""90,800円""",578,"""15,100円""",285,"""52,900円""",928,"""7,500円"""
第5452回,2020/06/09,744,75,"""105,700円""",243,"""35,200円""",148,"""70,400円""",253,"""17,600円"""
第5453回,2020/06/10,774,77,"""97,500円""",276,"""32,500円""",165,"""65,000円""",387,"""16,200円"""
第5454回,2020/06/11,383,61,"""121,300円""",209,"""40,400円""",130,"""80,800円""",256,"""20,200円"""
第5455回,2020/06/12,078,53,"""120,400円""",432,"""20,000円""",139,"""70,200円""",942,"""10,000円"""
第5456回,2020/06/15,712,136,"""62,900円""","1,002","""10,400円""",409,"""36,600円""","2,124","""5,200円"""
第5457回,2020/06/16,826,110,"""68,400円""",597,"""11,400円""",370,"""39,900円""","1,087","""5,700円"""
第5458回,2020/06/17,153,79,"""86,100円""",717,"""14,300円""",187,"""50,200円""","1,532","""7,100円"""
第5459回,2020/06/18,365,74,"""100,700円""",481,"""16,700円""",189,"""58,700円""",871,"""8,300円"""
第5460回,2020/06/19,734,77,"""81,200円""",642,"""13,500円""",278,"""47,300円""","1,363","""6,700円"""
第5461回,2020/06/22,197,84,"""110,200円""",725,"""18,300円""",176,"""64,200円""","1,275","""9,100円"""
第5462回,2020/06/23,988,68,"""104,000円""",295,"""34,600円""",142,"""69,300円""",300,"""17,300円"""
第5463回,2020/06/24,550,51,"""128,900円""",244,"""42,900円""",121,"""85,900円""",286,"""21,400円"""
第5464回,2020/06/25,981,39,"""107,000円""",628,"""17,800円""",127,"""62,400円""","1,457","""8,900円"""
第5465回,2020/06/26,709,103,"""75,900円""",730,"""12,600円""",266,"""44,200円""","1,148","""6,300円"""
第5466回,2020/06/29,801,116,"""81,400円""",842,"""13,500円""",287,"""47,400円""","1,555","""6,700円"""
第5467回,2020/06/30,245,86,"""90,100円""",556,"""15,000円""",200,"""52,500円""","1,073","""7,500円"""
