第4051回,2015/01/05,025,106,"""102,400円""",519,"""17,000円""",204,"""59,700円""",991,"""8,500円"""
第4052回,2015/01/06,202,113,"""85,300円""",299,"""28,400円""",177,"""56,800円""",343,"""14,200円"""
第4053回,2015/01/07,826,102,"""84,900円""",446,"""14,100円""",254,"""49,500円""",894,"""7,000円"""
第4054回,2015/01/08,211,83,"""99,300円""",267,"""33,100円""",132,"""66,200円""",356,"""16,500円"""
第4056回,2015/01/12,763,84,"""111,500円""",508,"""18,500円""",172,"""65,000円""",887,"""9,200円"""
第4059回,2015/01/15,765,48,"""147,400円""",321,"""24,500円""",94,"""85,900円""",660,"""12,200円"""
第4060回,2015/01/16,048,57,"""133,400円""",367,"""22,200円""",112,"""77,800円""",740,"""11,100円"""
第4062回,2015/01/20,597,88,"""95,100円""",375,"""15,800円""",159,"""55,400円""",708,"""7,900円"""
第4063回,2015/01/21,772,53,"""113,700円""",225,"""37,900円""",128,"""75,800円""",327,"""18,900円"""
第4064回,2015/01/22,849,89,"""103,000円""",353,"""17,100円""",119,"""60,000円""",864,"""8,500円"""
第4065回,2015/01/23,432,77,"""91,100円""",529,"""15,100円""",201,"""53,100円""",995,"""7,500円"""
第4066回,2015/01/26,996,71,"""133,500円""",239,"""44,500円""",135,"""89,000円""",253,"""22,200円"""
第4067回,2015/01/27,722,92,"""73,200円""",334,"""24,400円""",249,"""48,800円""",515,"""12,200円"""
第4068回,2015/01/28,740,56,"""132,800円""",359,"""22,100円""",108,"""77,400円""",854,"""11,000円"""
第4070回,2015/01/30,355,60,"""109,800円""",263,"""36,600円""",125,"""73,200円""",239,"""18,300円"""
