第4113回,2015/04/01,336,83,"""94,600円""",249,"""31,500円""",169,"""63,000円""",271,"""15,700円"""
第4114回,2015/04/02,677,99,"""88,000円""",278,"""29,300円""",188,"""58,600円""",371,"""14,600円"""
第4115回,2015/04/03,845,78,"""95,100円""",491,"""15,800円""",211,"""55,400円""",876,"""7,900円"""
第4116回,2015/04/06,159,95,"""92,700円""",686,"""15,400円""",228,"""54,000円""","1,188","""7,700円"""
第4117回,2015/04/07,589,85,"""92,100円""",344,"""15,300円""",222,"""53,700円""",732,"""7,600円"""
第4118回,2015/04/08,521,64,"""97,200円""",500,"""16,200円""",157,"""56,700円""",951,"""8,100円"""
第4119回,2015/04/09,988,61,"""100,900円""",234,"""33,600円""",108,"""67,200円""",275,"""16,800円"""
第4120回,2015/04/10,658,76,"""98,000円""",446,"""16,300円""",169,"""57,100円""",848,"""8,100円"""
第4121回,2015/04/13,507,87,"""106,300円""",481,"""17,700円""",225,"""62,000円""",787,"""8,800円"""
第4122回,2015/04/14,986,41,"""116,500円""",336,"""19,400円""",146,"""67,900円""",795,"""9,700円"""
第4123回,2015/04/15,675,91,"""86,900円""",599,"""14,400円""",190,"""50,600円""","1,054","""7,200円"""
第4124回,2015/04/16,009,78,"""116,400円""",223,"""38,800円""",148,"""77,600円""",306,"""19,400円"""
第4125回,2015/04/17,348,66,"""100,200円""",495,"""16,700円""",201,"""58,400円""",947,"""8,300円"""
第4126回,2015/04/20,164,96,"""85,000円""",677,"""14,100円""",268,"""49,500円""","1,286","""7,000円"""
第4127回,2015/04/21,222,521,"""62,800円""",0,"""0円""",0,"""0円""",0,"""0円"""
第4128回,2015/04/22,220,107,"""81,900円""",328,"""27,300円""",179,"""54,600円""",416,"""13,600円"""
第4129回,2015/04/23,081,56,"""114,200円""",455,"""19,000円""",109,"""66,600円""","1,067","""9,500円"""
第4130回,2015/04/24,153,113,"""72,800円""",756,"""12,100円""",207,"""42,400円""","1,580","""6,000円"""
第4131回,2015/04/27,190,58,"""102,800円""",638,"""17,100円""",187,"""59,900円""","1,235","""8,500円"""
第4132回,2015/04/28,450,50,"""125,900円""",408,"""20,900円""",130,"""73,400円""",821,"""10,400円"""
第4133回,2015/04/29,899,72,"""77,400円""",296,"""25,800円""",199,"""51,600円""",344,"""12,900円"""
第4134回,2015/04/30,242,57,"""114,500円""",275,"""38,100円""",105,"""76,300円""",402,"""19,000円"""
