第4135回,2015/05/01,2794,27,"""756,400円""",510,"""31,500円""",109,"""393,900円""",004,"""15,700円"""
第4136回,2015/05/04,6637,11,"""1,476,300円""",124,"""123,000円""",57,"""799,600円""",546,"""61,500円"""
第4137回,2015/05/05,3953,19,"""879,200円""",205,"""73,200円""",62,"""476,200円""",852,"""36,600円"""
第4138回,2015/05/06,0009,36,"""751,400円""",65,"""187,800円""",88,"""469,600円""",173,"""93,900円"""
第4139回,2015/05/07,6758,12,"""940,300円""",433,"""39,100円""",72,"""489,700円""",883,"""19,500円"""
第4140回,2015/05/08,3215,38,"""818,500円""",417,"""34,100円""",75,"""426,300円""",769,"""17,000円"""
第4141回,2015/05/11,8615,49,"""696,000円""",524,"""29,000円""",109,"""362,500円""",220,"""14,500円"""
第4142回,2015/05/12,8657,11,"""1,071,000円""",376,"""44,600円""",57,"""557,800円""",592,"""22,300円"""
第4143回,2015/05/13,3349,17,"""1,152,800円""",114,"""96,000円""",66,"""624,400円""",677,"""48,000円"""
第4144回,2015/05/14,3993,34,"""708,600円""",126,"""118,100円""",84,"""413,300円""",468,"""59,000円"""
第4145回,2015/05/15,2222,402,"""265,600円""",16,"""1,176,500円""",167,"""98,000円""",56,"""637,200円"""
第4146回,2015/05/18,9778,16,"""1,176,500円""",167,"""98,000円""",56,"""637,200円""",928,"""49,000円"""
第4147回,2015/05/19,9904,23,"""1,174,300円""",112,"""97,800円""",55,"""636,000円""",517,"""48,900円"""
第4148回,2015/05/20,5864,20,"""938,100円""",434,"""39,000円""",65,"""488,500円""",798,"""19,500円"""
第4149回,2015/05/21,6950,18,"""1,030,300円""",388,"""42,900円""",47,"""536,600円""",939,"""21,400円"""
第4150回,2015/05/22,6231,30,"""830,100円""",397,"""34,500円""",78,"""432,300円""",916,"""17,200円"""
第4151回,2015/05/25,7901,20,"""971,100円""",412,"""40,400円""",92,"""505,700円""",821,"""20,200円"""
第4152回,2015/05/26,6910,25,"""861,500円""",334,"""35,800円""",81,"""448,600円""",664,"""17,900円"""
第4153回,2015/05/27,6569,14,"""1,177,800円""",154,"""98,100円""",62,"""637,900円""",672,"""49,000円"""
第4154回,2015/05/28,6530,22,"""1,158,100円""",275,"""48,200円""",56,"""603,100円""",282,"""24,100円"""
第4155回,2015/05/29,8492,33,"""759,200円""",438,"""31,600円""",97,"""395,400円""",895,"""15,800円"""
