第6354回,2023/12/01,5892,16,"""1,116,500円""",341,"""46,500円""",56,"""581,500円""",455,"""23,200円"""
第6355回,2023/12/04,7648,86,"""675,200円""",432,"""28,100円""",56,"""351,600円""",536,"""14,000円"""
第6356回,2023/12/05,1304,20,"""872,600円""",420,"""36,300円""",55,"""454,400円""",828,"""18,100円"""
第6357回,2023/12/06,5235,51,"""697,200円""",192,"""58,100円""",68,"""377,600円""",865,"""29,000円"""
第6358回,2023/12/07,6529,85,"""614,100円""",327,"""25,500円""",52,"""319,800円""",491,"""12,700円"""
第6359回,2023/12/08,5751,19,"""930,500円""",228,"""77,500円""",54,"""504,000円""",021,"""38,700円"""
第6360回,2023/12/11,3872,38,"""804,100円""",458,"""33,500円""",80,"""418,800円""",925,"""16,700円"""
第6361回,2023/12/12,0959,14,"""1,379,000円""",115,"""114,900円""",38,"""746,900円""",514,"""57,400円"""
第6362回,2023/12/13,2487,29,"""813,000円""",351,"""33,800円""",83,"""423,400円""",453,"""16,900円"""
第6363回,2023/12/14,1228,145,"""226,900円""",256,"""18,900円""",398,"""122,900円""",653,"""9,400円"""
第6364回,2023/12/15,8284,14,"""976,400円""",217,"""81,300円""",71,"""528,800円""",848,"""40,600円"""
第6365回,2023/12/18,9116,26,"""855,700円""",275,"""71,300円""",70,"""463,500円""",080,"""35,600円"""
第6366回,2023/12/19,8696,16,"""1,001,900円""",157,"""83,400円""",67,"""542,600円""",744,"""41,700円"""
第6367回,2023/12/20,6147,25,"""921,800円""",359,"""38,400円""",67,"""480,100円""",581,"""19,200円"""
第6368回,2023/12/21,2870,59,"""718,900円""",370,"""29,900円""",60,"""374,400円""",642,"""14,900円"""
第6369回,2023/12/22,2986,65,"""629,300円""",404,"""26,200円""",94,"""327,700円""",721,"""13,100円"""
第6370回,2023/12/25,9134,20,"""1,106,200円""",464,"""46,000円""",56,"""576,100円""",711,"""23,000円"""
第6371回,2023/12/26,2473,23,"""830,900円""",476,"""34,600円""",74,"""432,700円""",714,"""17,300円"""
第6372回,2023/12/27,0942,23,"""1,139,600円""",353,"""47,400円""",37,"""593,500円""",579,"""23,700円"""
第6373回,2023/12/28,8104,87,"""566,600円""",416,"""23,600円""",100,"""295,100円""",600,"""11,800円"""
第6374回,2023/12/29,0377,8,"""1,510,700円""",138,"""125,800円""",51,"""818,200円""",651,"""62,900円"""
