第5167回,2019/05/01,6703,21,"""1,036,100円""",307,"""43,100円""",70,"""539,600円""",134,"""21,500円"""
第5168回,2019/05/02,0423,63,"""487,300円""",349,"""20,300円""",160,"""253,800円""",428,"""10,100円"""
第5169回,2019/05/03,5637,16,"""1,017,300円""",360,"""42,300円""",63,"""529,800円""",375,"""21,100円"""
第5170回,2019/05/06,1275,27,"""865,700円""",543,"""36,000円""",65,"""450,800円""",948,"""18,000円"""
第5171回,2019/05/07,8547,20,"""842,800円""",450,"""35,100円""",70,"""438,900円""",584,"""17,500円"""
第5172回,2019/05/08,7802,23,"""862,600円""",367,"""35,900円""",80,"""449,200円""",604,"""17,900円"""
第5173回,2019/05/09,6251,22,"""1,125,700円""",381,"""46,900円""",37,"""586,300円""",388,"""23,400円"""
第5174回,2019/05/10,0010,21,"""922,400円""",96,"""230,600円""",51,"""576,500円""",275,"""115,300円"""
第5175回,2019/05/13,2780,25,"""896,700円""",490,"""37,300円""",81,"""467,000円""",759,"""18,600円"""
第5176回,2019/05/14,9141,10,"""1,392,100円""",155,"""116,000円""",31,"""754,000円""",625,"""58,000円"""
第5177回,2019/05/15,4143,23,"""910,100円""",196,"""75,800円""",69,"""492,900円""",745,"""37,900円"""
第5178回,2019/05/16,4388,29,"""954,400円""",156,"""79,500円""",55,"""516,900円""",700,"""39,700円"""
第5179回,2019/05/17,9254,19,"""945,600円""",475,"""39,400円""",68,"""492,500円""",568,"""19,700円"""
第5180回,2019/05/20,5090,14,"""1,067,100円""",216,"""88,900円""",71,"""578,000円""",803,"""44,400円"""
第5181回,2019/05/21,1177,17,"""799,200円""",137,"""133,200円""",67,"""466,200円""",401,"""66,600円"""
第5182回,2019/05/22,7254,38,"""708,400円""",392,"""29,500円""",91,"""368,900円""",557,"""14,700円"""
第5183回,2019/05/23,1312,31,"""653,300円""",289,"""54,400円""",72,"""353,800円""",200,"""27,200円"""
第5184回,2019/05/24,3037,27,"""1,090,500円""",116,"""90,800円""",55,"""590,600円""",627,"""45,400円"""
第5185回,2019/05/27,7912,35,"""809,800円""",502,"""33,700円""",68,"""421,700円""",109,"""16,800円"""
第5186回,2019/05/28,3602,9,"""1,206,100円""",335,"""50,200円""",42,"""628,100円""",460,"""25,100円"""
第5187回,2019/05/29,8447,14,"""1,260,700円""",139,"""105,000円""",42,"""682,800円""",666,"""52,500円"""
第5188回,2019/05/30,3690,18,"""891,800円""",351,"""37,100円""",87,"""464,400円""",464,"""18,500円"""
第5189回,2019/05/31,0146,19,"""1,058,800円""",418,"""44,100円""",45,"""551,400円""",707,"""22,000円"""
