第5858回,2022/01/04,0709,40,"""712,800円""",141,"""59,400円""",131,"""386,100円""",751,"""29,700円"""
第5859回,2022/01/05,8176,19,"""1,100,600円""",358,"""45,800円""",45,"""573,200円""",524,"""22,900円"""
第5860回,2022/01/06,8638,21,"""916,900円""",168,"""76,400円""",76,"""496,600円""",686,"""38,200円"""
第5861回,2022/01/07,7731,32,"""757,800円""",184,"""63,100円""",100,"""410,400円""",854,"""31,500円"""
第5862回,2022/01/10,6768,29,"""853,400円""",201,"""71,100円""",105,"""462,200円""",879,"""35,500円"""
第5863回,2022/01/11,5711,19,"""1,125,800円""",198,"""93,800円""",51,"""609,800円""",741,"""46,900円"""
第5864回,2022/01/12,1627,27,"""804,600円""",388,"""33,500円""",97,"""419,000円""",596,"""16,700円"""
第5865回,2022/01/13,4892,25,"""939,500円""",341,"""39,100円""",67,"""489,300円""",524,"""19,500円"""
第5866回,2022/01/14,0903,48,"""650,600円""",169,"""54,200円""",125,"""352,400円""",831,"""27,100円"""
第5867回,2022/01/17,2881,24,"""1,153,500円""",196,"""96,100円""",58,"""624,800円""",723,"""48,000円"""
第5868回,2022/01/18,4199,21,"""953,300円""",214,"""79,400円""",47,"""516,300円""",865,"""39,700円"""
第5869回,2022/01/19,5635,14,"""1,382,600円""",145,"""115,200円""",41,"""748,900円""",574,"""57,600円"""
第5870回,2022/01/20,9024,20,"""1,016,100円""",340,"""42,300円""",69,"""529,200円""",354,"""21,100円"""
第5871回,2022/01/21,0855,19,"""1,413,900円""",113,"""117,800円""",41,"""765,800円""",541,"""58,900円"""
第5872回,2022/01/24,0383,18,"""1,200,600円""",201,"""100,000円""",48,"""650,300円""",858,"""50,000円"""
第5873回,2022/01/25,4363,23,"""1,286,900円""",114,"""107,200円""",40,"""697,000円""",539,"""53,600円"""
第5874回,2022/01/26,5046,19,"""1,231,500円""",255,"""51,300円""",60,"""641,400円""",155,"""25,600円"""
第5875回,2022/01/27,3429,24,"""968,700円""",276,"""40,300円""",79,"""504,500円""",343,"""20,100円"""
第5876回,2022/01/28,2162,14,"""953,300円""",259,"""79,400円""",65,"""516,300円""",000,"""39,700円"""
第5877回,2022/01/31,3052,35,"""862,600円""",525,"""35,900円""",74,"""449,200円""",921,"""17,900円"""
