第4244回,2015/10/01,5442,15,"""1,413,000円""",134,"""117,700円""",34,"""765,300円""",637,"""58,800円"""
第4245回,2015/10/02,4056,13,"""1,025,700円""",284,"""42,700円""",86,"""534,200円""",568,"""21,300円"""
第4246回,2015/10/05,4355,34,"""815,100円""",291,"""67,900円""",76,"""441,500円""",117,"""33,900円"""
第4247回,2015/10/06,4109,25,"""799,900円""",323,"""33,300円""",93,"""416,600円""",772,"""16,600円"""
第4248回,2015/10/07,5660,19,"""1,081,600円""",113,"""90,100円""",80,"""585,800円""",547,"""45,000円"""
第4249回,2015/10/08,1815,29,"""894,300円""",180,"""74,500円""",75,"""484,400円""",676,"""37,200円"""
第4250回,2015/10/09,3847,21,"""1,063,400円""",342,"""44,300円""",57,"""553,800円""",588,"""22,100円"""
第4251回,2015/10/12,4065,27,"""939,100円""",350,"""39,100円""",80,"""489,100円""",524,"""19,500円"""
第4252回,2015/10/13,7865,14,"""859,400円""",407,"""35,800円""",71,"""447,600円""",903,"""17,900円"""
第4253回,2015/10/14,2298,24,"""905,900円""",191,"""75,400円""",69,"""490,600円""",776,"""37,700円"""
第4254回,2015/10/15,9074,12,"""974,100円""",429,"""40,500円""",72,"""507,300円""",059,"""20,200円"""
第4255回,2015/10/16,3209,19,"""979,300円""",439,"""40,800円""",68,"""510,000円""",762,"""20,400円"""
第4256回,2015/10/19,0989,14,"""1,173,300円""",223,"""97,700円""",58,"""635,500円""",938,"""48,800円"""
第4257回,2015/10/20,9437,17,"""1,121,100円""",376,"""46,700円""",49,"""583,900円""",536,"""23,300円"""
第4258回,2015/10/21,1550,29,"""967,800円""",177,"""80,600円""",59,"""524,200円""",819,"""40,300円"""
第4259回,2015/10/22,4750,14,"""934,700円""",363,"""38,900円""",91,"""486,800円""",626,"""19,400円"""
第4260回,2015/10/23,2603,30,"""948,300円""",341,"""39,500円""",64,"""493,900円""",812,"""19,700円"""
第4261回,2015/10/26,9030,20,"""919,100円""",227,"""76,500円""",88,"""497,800円""",099,"""38,200円"""
第4262回,2015/10/27,8880,26,"""924,000円""",65,"""231,000円""",59,"""577,500円""",239,"""115,500円"""
第4263回,2015/10/28,1731,23,"""984,300円""",175,"""82,000円""",66,"""533,100円""",782,"""41,000円"""
第4264回,2015/10/29,3433,14,"""1,329,600円""",63,"""332,400円""",46,"""831,000円""",156,"""166,200円"""
第4265回,2015/10/30,9043,29,"""953,900円""",376,"""39,700円""",67,"""496,800円""",610,"""19,800円"""
