第5320回,2019/12/02,4556,33,"""839,100円""",251,"""69,900円""",104,"""454,500円""",001,"""34,900円"""
第5321回,2019/12/03,3710,87,"""390,400円""",476,"""16,200円""",235,"""203,300円""",183,"""8,100円"""
第5322回,2019/12/04,0053,26,"""918,100円""",165,"""76,500円""",75,"""497,300円""",846,"""38,200円"""
第5323回,2019/12/05,7622,16,"""1,128,300円""",182,"""94,000円""",58,"""611,100円""",748,"""47,000円"""
第5324回,2019/12/06,2842,9,"""1,619,100円""",130,"""134,900円""",42,"""877,000円""",597,"""67,400円"""
第5325回,2019/12/09,9864,30,"""814,800円""",588,"""33,900円""",93,"""424,300円""",338,"""16,900円"""
第5326回,2019/12/10,9168,12,"""1,146,100円""",360,"""47,700円""",55,"""596,900円""",725,"""23,800円"""
第5327回,2019/12/11,7186,27,"""984,800円""",317,"""41,000円""",70,"""512,900円""",639,"""20,500円"""
第5328回,2019/12/12,0018,26,"""777,700円""",235,"""64,800円""",87,"""421,200円""",152,"""32,400円"""
第5329回,2019/12/13,8482,19,"""1,078,900円""",214,"""89,900円""",71,"""584,400円""",880,"""44,900円"""
第5330回,2019/12/16,0408,55,"""726,200円""",243,"""60,500円""",136,"""393,300円""",929,"""30,200円"""
第5331回,2019/12/17,6065,22,"""1,466,300円""",97,"""122,100円""",41,"""794,200円""",521,"""61,000円"""
第5332回,2019/12/18,6084,18,"""787,800円""",518,"""32,800円""",105,"""410,300円""",347,"""16,400円"""
第5333回,2019/12/19,8496,16,"""817,100円""",665,"""34,000円""",72,"""425,500円""",720,"""17,000円"""
第5334回,2019/12/20,1505,23,"""978,600円""",238,"""81,500円""",70,"""530,000円""",033,"""40,700円"""
第5335回,2019/12/23,1333,43,"""871,800円""",100,"""217,900円""",90,"""544,800円""",228,"""108,900円"""
第5336回,2019/12/24,4069,13,"""1,139,100円""",309,"""47,400円""",75,"""593,200円""",533,"""23,700円"""
第5337回,2019/12/25,6395,19,"""805,800円""",667,"""33,500円""",71,"""419,600円""",951,"""16,700円"""
第5338回,2019/12/26,4732,14,"""1,111,900円""",432,"""46,300円""",63,"""579,100円""",931,"""23,100円"""
第5339回,2019/12/27,2682,15,"""1,056,300円""",255,"""88,000円""",77,"""572,100円""",990,"""44,000円"""
第5340回,2019/12/30,9980,23,"""1,055,900円""",279,"""87,900円""",88,"""571,900円""",830,"""43,900円"""
