第4394回,2016/05/02,1548,22,"""943,600円""",473,"""39,300円""",78,"""491,400円""",106,"""19,600円"""
第4395回,2016/05/03,5906,18,"""810,100円""",418,"""33,700円""",68,"""421,900円""",932,"""16,800円"""
第4396回,2016/05/04,3942,22,"""1,036,500円""",274,"""43,100円""",50,"""539,800円""",475,"""21,500円"""
第4397回,2016/05/05,9013,25,"""804,200円""",407,"""33,500円""",73,"""418,800円""",785,"""16,700円"""
第4398回,2016/05/06,4392,26,"""884,900円""",337,"""36,800円""",81,"""460,800円""",527,"""18,400円"""
第4399回,2016/05/09,1308,38,"""762,400円""",534,"""31,700円""",85,"""397,000円""",268,"""15,800円"""
第4400回,2016/05/10,4418,39,"""737,300円""",148,"""61,400円""",95,"""399,300円""",688,"""30,700円"""
第4401回,2016/05/11,8132,22,"""863,900円""",421,"""35,900円""",78,"""449,900円""",749,"""17,900円"""
第4402回,2016/05/12,7482,26,"""933,100円""",367,"""38,800円""",58,"""485,900円""",748,"""19,400円"""
第4403回,2016/05/13,0483,12,"""1,431,800円""",289,"""59,600円""",37,"""745,700円""",400,"""29,800円"""
第4404回,2016/05/16,0154,27,"""994,900円""",531,"""41,400円""",45,"""518,100円""",047,"""20,700円"""
第4405回,2016/05/17,7546,25,"""935,700円""",304,"""38,900円""",68,"""487,300円""",342,"""19,400円"""
第4406回,2016/05/18,6117,26,"""950,900円""",159,"""79,200円""",67,"""515,000円""",738,"""39,600円"""
第4407回,2016/05/19,0869,8,"""1,569,300円""",276,"""65,300円""",29,"""817,300円""",335,"""32,600円"""
第4408回,2016/05/20,1775,29,"""909,100円""",151,"""75,700円""",75,"""492,400円""",763,"""37,800円"""
第4409回,2016/05/23,8403,20,"""1,193,800円""",361,"""49,700円""",50,"""621,700円""",589,"""24,800円"""
第4410回,2016/05/24,8113,14,"""1,160,700円""",169,"""96,700円""",44,"""628,700円""",712,"""48,300円"""
第4411回,2016/05/25,9104,25,"""899,700円""",343,"""37,400円""",71,"""468,500円""",794,"""18,700円"""
第4412回,2016/05/26,3747,21,"""1,144,300円""",150,"""95,300円""",49,"""619,800円""",678,"""47,600円"""
第4413回,2016/05/27,7398,14,"""923,300円""",445,"""38,400円""",64,"""480,800円""",176,"""19,200円"""
第4414回,2016/05/30,1376,18,"""1,028,500円""",406,"""42,800円""",73,"""535,600円""",811,"""21,400円"""
第4415回,2016/05/31,3940,26,"""914,600円""",322,"""38,100円""",76,"""476,300円""",354,"""19,000円"""
