第4889回,2018/04/02,9304,21,"""1,240,500円""",389,"""51,600円""",47,"""646,000円""",419,"""25,800円"""
第4890回,2018/04/03,3794,30,"""828,300円""",328,"""34,500円""",73,"""431,400円""",457,"""17,200円"""
第4891回,2018/04/04,4950,26,"""880,800円""",326,"""36,700円""",71,"""458,700円""",562,"""18,300円"""
第4892回,2018/04/05,3940,37,"""675,600円""",400,"""28,100円""",108,"""351,800円""",603,"""14,000円"""
第4893回,2018/04/06,2896,58,"""655,700円""",290,"""27,300円""",98,"""341,500円""",405,"""13,600円"""
第4894回,2018/04/09,4115,22,"""1,121,900円""",156,"""93,400円""",62,"""607,600円""",702,"""46,700円"""
第4895回,2018/04/10,6359,30,"""571,000円""",604,"""23,700円""",109,"""297,300円""",431,"""11,800円"""
第4896回,2018/04/11,8549,13,"""985,100円""",406,"""41,000円""",59,"""513,000円""",666,"""20,500円"""
第4897回,2018/04/12,6818,18,"""1,162,300円""",140,"""96,800円""",50,"""629,500円""",617,"""48,400円"""
第4898回,2018/04/13,2560,18,"""1,221,000円""",298,"""50,800円""",53,"""635,900円""",450,"""25,400円"""
第4899回,2018/04/16,9991,16,"""960,900円""",100,"""240,200円""",84,"""600,500円""",232,"""120,100円"""
第4900回,2018/04/17,8323,30,"""998,500円""",132,"""83,200円""",46,"""540,800円""",696,"""41,600円"""
第4901回,2018/04/18,0593,12,"""1,237,400円""",316,"""51,500円""",46,"""644,400円""",450,"""25,700円"""
第4902回,2018/04/19,2166,12,"""1,143,800円""",167,"""95,300円""",64,"""619,500円""",619,"""47,600円"""
第4903回,2018/04/20,9161,17,"""743,700円""",302,"""61,900円""",74,"""402,800円""",327,"""30,900円"""
第4904回,2018/04/23,1125,132,"""324,700円""",279,"""27,000円""",286,"""175,800円""",892,"""13,500円"""
第4905回,2018/04/24,0035,14,"""974,500円""",181,"""81,200円""",62,"""527,800円""",755,"""40,600円"""
第4906回,2018/04/25,4198,24,"""822,200円""",356,"""34,200円""",97,"""428,200円""",413,"""17,100円"""
第4907回,2018/04/26,0796,6,"""1,471,300円""",275,"""61,300円""",47,"""766,300円""",238,"""30,600円"""
第4908回,2018/04/27,9631,15,"""742,900円""",523,"""30,900円""",105,"""386,900円""",334,"""15,400円"""
第4909回,2018/04/30,9814,24,"""1,066,500円""",411,"""44,400円""",46,"""555,400円""",679,"""22,200円"""
