第5793回,2021/10/01,9445,17,"""1,252,100円""",117,"""104,300円""",41,"""678,200円""",641,"""52,100円"""
第5794回,2021/10/04,3144,18,"""1,174,100円""",160,"""97,800円""",57,"""635,900円""",723,"""48,900円"""
第5795回,2021/10/05,3544,31,"""922,900円""",141,"""76,900円""",53,"""499,900円""",634,"""38,400円"""
第5796回,2021/10/06,8464,14,"""1,171,600円""",144,"""97,600円""",49,"""634,600円""",662,"""48,800円"""
第5797回,2021/10/07,7242,14,"""1,259,200円""",129,"""104,900円""",40,"""682,000円""",680,"""52,400円"""
第5798回,2021/10/08,5041,20,"""1,104,300円""",322,"""46,000円""",49,"""575,100円""",505,"""23,000円"""
第5799回,2021/10/11,1848,32,"""1,038,600円""",122,"""86,500円""",57,"""562,500円""",706,"""43,200円"""
第5800回,2021/10/12,0563,10,"""1,262,200円""",267,"""52,500円""",43,"""657,300円""",283,"""26,200円"""
第5801回,2021/10/13,9395,14,"""916,300円""",199,"""76,300円""",75,"""496,300円""",689,"""38,100円"""
第5802回,2021/10/14,0436,12,"""1,349,100円""",304,"""56,200円""",33,"""702,600円""",268,"""28,100円"""
第5803回,2021/10/15,2892,18,"""1,225,300円""",123,"""102,100円""",52,"""663,700円""",676,"""51,000円"""
第5804回,2021/10/18,4201,27,"""837,300円""",619,"""34,800円""",57,"""436,000円""",427,"""17,400円"""
第5805回,2021/10/19,6058,12,"""915,300円""",350,"""38,100円""",80,"""476,700円""",516,"""19,000円"""
第5806回,2021/10/20,1109,100,"""311,100円""",295,"""25,900円""",251,"""168,500円""",197,"""12,900円"""
第5807回,2021/10/21,4825,24,"""953,900円""",313,"""39,700円""",62,"""496,800円""",410,"""19,800円"""
第5808回,2021/10/22,1869,22,"""835,300円""",393,"""34,800円""",72,"""435,000円""",947,"""17,400円"""
第5809回,2021/10/25,2370,17,"""984,400円""",467,"""41,000円""",68,"""512,700円""",881,"""20,500円"""
第5810回,2021/10/26,6918,35,"""742,400円""",351,"""30,900円""",75,"""386,600円""",709,"""15,400円"""
第5811回,2021/10/27,5476,13,"""1,258,400円""",307,"""52,400円""",47,"""655,400円""",313,"""26,200円"""
第5812回,2021/10/28,9442,18,"""1,310,100円""",116,"""109,100円""",36,"""709,600円""",637,"""54,500円"""
第5813回,2021/10/29,2850,28,"""823,300円""",483,"""34,300円""",71,"""428,800円""",855,"""17,100円"""
