第5878回,2022/02/01,5602,21,"""1,056,600円""",347,"""44,000円""",51,"""550,300円""",530,"""22,000円"""
第5879回,2022/02/02,3383,11,"""1,261,100円""",56,"""315,200円""",56,"""788,100円""",170,"""157,600円"""
第5880回,2022/02/03,0007,21,"""1,064,300円""",52,"""266,000円""",65,"""665,100円""",162,"""133,000円"""
第5881回,2022/02/04,5872,16,"""1,070,700円""",391,"""44,600円""",60,"""557,600円""",646,"""22,300円"""
第5882回,2022/02/07,9432,11,"""1,425,400円""",371,"""59,300円""",44,"""742,300円""",550,"""29,600円"""
第5883回,2022/02/08,8377,22,"""987,400円""",177,"""82,200円""",58,"""534,800円""",704,"""41,100円"""
第5884回,2022/02/09,8255,23,"""1,018,200円""",176,"""84,800円""",57,"""551,500円""",723,"""42,400円"""
第5885回,2022/02/10,8577,31,"""967,400円""",172,"""80,600円""",52,"""524,000円""",665,"""40,300円"""
第5886回,2022/02/11,1292,18,"""975,400円""",233,"""81,200円""",50,"""528,300円""",932,"""40,600円"""
第5887回,2022/02/14,3418,19,"""846,200円""",504,"""35,200円""",101,"""440,700円""",998,"""17,600円"""
第5888回,2022/02/15,9510,18,"""1,001,000円""",430,"""41,700円""",53,"""521,300円""",817,"""20,800円"""
第5889回,2022/02/16,2334,18,"""1,027,500円""",134,"""85,600円""",80,"""556,500円""",672,"""42,800円"""
第5890回,2022/02/17,5685,16,"""1,157,900円""",161,"""96,400円""",57,"""627,100円""",713,"""48,200円"""
第5891回,2022/02/18,5922,22,"""1,181,300円""",174,"""98,400円""",46,"""639,800円""",750,"""49,200円"""
第5892回,2022/02/21,0010,24,"""1,082,100円""",73,"""270,500円""",51,"""676,300円""",273,"""135,200円"""
第5893回,2022/02/22,8108,26,"""825,500円""",228,"""68,700円""",73,"""447,100円""",924,"""34,300円"""
第5894回,2022/02/23,5632,28,"""841,900円""",384,"""35,000円""",71,"""438,400円""",673,"""17,500円"""
第5895回,2022/02/24,3289,32,"""814,400円""",394,"""33,900円""",68,"""424,100円""",855,"""16,900円"""
第5896回,2022/02/25,1554,17,"""1,384,100円""",131,"""115,300円""",43,"""749,700円""",639,"""57,600円"""
第5897回,2022/02/28,4803,20,"""1,095,900円""",427,"""45,600円""",72,"""570,700円""",650,"""22,800円"""
