第5361回,2020/02/03,3954,31,"""782,500円""",709,"""32,600円""",98,"""407,500円""",411,"""16,300円"""
第5362回,2020/02/04,6887,21,"""1,071,000円""",132,"""89,200円""",69,"""580,100円""",671,"""44,600円"""
第5363回,2020/02/05,0966,34,"""866,000円""",202,"""72,100円""",66,"""469,000円""",936,"""36,000円"""
第5364回,2020/02/06,4770,15,"""1,124,500円""",171,"""93,700円""",64,"""609,100円""",674,"""46,800円"""
第5365回,2020/02/07,9167,9,"""1,112,000円""",374,"""46,300円""",72,"""579,100円""",721,"""23,100円"""
第5366回,2020/02/10,2108,35,"""736,600円""",627,"""30,600円""",93,"""383,600円""",691,"""15,300円"""
第5367回,2020/02/11,0762,11,"""1,309,700円""",333,"""54,500円""",32,"""682,100円""",494,"""27,200円"""
第5368回,2020/02/12,1768,25,"""858,400円""",407,"""35,700円""",79,"""447,000円""",743,"""17,800円"""
第5369回,2020/02/13,9550,19,"""1,170,800円""",196,"""97,500円""",45,"""634,100円""",685,"""48,700円"""
第5370回,2020/02/14,3711,40,"""709,100円""",218,"""59,000円""",126,"""384,000円""",906,"""29,500円"""
第5371回,2020/02/17,6476,21,"""1,200,300円""",209,"""100,000円""",65,"""650,100円""",748,"""50,000円"""
第5372回,2020/02/18,2840,20,"""1,023,400円""",424,"""42,600円""",55,"""533,000円""",648,"""21,300円"""
第5373回,2020/02/19,2808,12,"""1,222,000円""",149,"""101,800円""",58,"""661,900円""",769,"""50,900円"""
第5374回,2020/02/20,5857,12,"""1,433,100円""",152,"""119,400円""",42,"""776,200円""",655,"""59,700円"""
第5375回,2020/02/21,1913,20,"""983,300円""",201,"""81,900円""",77,"""532,600円""",871,"""40,900円"""
第5376回,2020/02/24,9958,13,"""1,190,700円""",139,"""99,200円""",83,"""644,900円""",710,"""49,600円"""
第5377回,2020/02/25,9209,15,"""1,346,300円""",133,"""112,100円""",39,"""729,200円""",717,"""56,000円"""
第5378回,2020/02/26,0978,22,"""856,400円""",413,"""35,600円""",97,"""446,000円""",704,"""17,800円"""
第5379回,2020/02/27,4752,36,"""778,400円""",395,"""32,400円""",89,"""405,400円""",928,"""16,200円"""
第5380回,2020/02/28,8713,25,"""841,100円""",440,"""35,000円""",99,"""438,000円""",987,"""17,500円"""
