第4675回,2017/06/01,9483,19,"""1,161,700円""",236,"""48,400円""",47,"""605,000円""",406,"""24,200円"""
第4676回,2017/06/02,5351,15,"""1,194,600円""",131,"""99,500円""",49,"""647,000円""",730,"""49,700円"""
第4677回,2017/06/05,9295,10,"""1,322,400円""",155,"""110,200円""",58,"""716,300円""",667,"""55,100円"""
第4678回,2017/06/06,9179,22,"""1,069,000円""",125,"""89,000円""",55,"""579,000円""",561,"""44,500円"""
第4679回,2017/06/07,4874,15,"""1,014,400円""",151,"""84,500円""",62,"""549,400円""",718,"""42,200円"""
第4680回,2017/06/08,3847,20,"""605,600円""",577,"""25,200円""",120,"""315,400円""",241,"""12,600円"""
第4681回,2017/06/09,3192,28,"""878,600円""",319,"""36,600円""",69,"""457,600円""",638,"""18,300円"""
第4682回,2017/06/12,6669,23,"""1,090,300円""",64,"""272,500円""",63,"""681,400円""",165,"""136,200円"""
第4683回,2017/06/13,2318,37,"""683,900円""",255,"""28,400円""",112,"""356,100円""",251,"""14,200円"""
第4684回,2017/06/14,4523,22,"""1,004,700円""",304,"""41,800円""",56,"""523,200円""",332,"""20,900円"""
第4685回,2017/06/15,6003,18,"""1,095,600円""",137,"""91,300円""",53,"""593,400円""",823,"""45,600円"""
第4686回,2017/06/16,0823,53,"""596,900円""",302,"""24,800円""",147,"""310,800円""",425,"""12,400円"""
第4687回,2017/06/19,0795,15,"""1,316,000円""",353,"""54,800円""",45,"""685,400円""",557,"""27,400円"""
第4688回,2017/06/20,9963,18,"""976,400円""",164,"""81,300円""",63,"""528,800円""",765,"""40,600円"""
第4689回,2017/06/21,8627,30,"""912,500円""",261,"""38,000円""",68,"""475,200円""",212,"""19,000円"""
第4690回,2017/06/22,6554,16,"""1,231,300円""",139,"""102,600円""",42,"""666,900円""",693,"""51,300円"""
第4691回,2017/06/23,8239,29,"""730,800円""",587,"""30,400円""",87,"""380,600円""",975,"""15,200円"""
第4692回,2017/06/26,8766,20,"""1,387,300円""",147,"""115,600円""",38,"""751,400円""",699,"""57,800円"""
第4693回,2017/06/27,1171,33,"""489,600円""",179,"""122,400円""",101,"""306,000円""",443,"""61,200円"""
第4694回,2017/06/28,8647,26,"""838,000円""",318,"""34,900円""",79,"""436,400円""",656,"""17,400円"""
第4695回,2017/06/29,0973,15,"""1,277,800円""",273,"""53,200円""",43,"""665,500円""",333,"""26,600円"""
第4696回,2017/06/30,2450,20,"""951,600円""",383,"""39,600円""",70,"""495,600円""",716,"""19,800円"""
