第5705回,2021/06/01,9087,35,"""794,100円""",385,"""33,000円""",81,"""413,500円""",760,"""16,500円"""
第5706回,2021/06/02,1995,48,"""733,200円""",198,"""61,100円""",90,"""397,100円""",724,"""30,500円"""
第5707回,2021/06/03,6469,28,"""745,700円""",218,"""62,100円""",102,"""403,900円""",897,"""31,000円"""
第5708回,2021/06/04,5198,41,"""838,700円""",376,"""34,900円""",62,"""436,800円""",640,"""17,400円"""
第5709回,2021/06/07,2759,60,"""618,200円""",503,"""25,700円""",128,"""321,900円""",991,"""12,800円"""
第5710回,2021/06/08,1505,34,"""630,600円""",221,"""52,500円""",121,"""341,500円""",879,"""26,200円"""
第5711回,2021/06/09,0625,86,"""423,200円""",334,"""17,600円""",203,"""220,400円""",404,"""8,800円"""
第5712回,2021/06/10,9232,23,"""1,000,300円""",153,"""83,300円""",65,"""541,800円""",732,"""41,600円"""
第5713回,2021/06/11,4903,15,"""1,102,700円""",367,"""45,900円""",63,"""574,300円""",552,"""22,900円"""
第5714回,2021/06/14,6894,28,"""807,300円""",632,"""33,600円""",80,"""420,400円""",218,"""16,800円"""
第5715回,2021/06/15,4730,34,"""1,026,700円""",400,"""42,700円""",47,"""534,700円""",583,"""21,300円"""
第5716回,2021/06/16,3555,37,"""1,070,800円""",56,"""267,700円""",44,"""669,200円""",168,"""133,800円"""
第5717回,2021/06/17,6637,28,"""905,200円""",176,"""75,400円""",88,"""490,300円""",668,"""37,700円"""
第5718回,2021/06/18,7158,64,"""664,800円""",565,"""27,700円""",73,"""346,200円""",139,"""13,800円"""
第5719回,2021/06/21,9136,56,"""731,000円""",560,"""30,400円""",70,"""380,700円""",437,"""15,200円"""
第5720回,2021/06/22,0130,75,"""507,900円""",201,"""42,300円""",128,"""275,100円""",985,"""21,100円"""
第5721回,2021/06/23,0892,20,"""1,159,600円""",364,"""48,300円""",36,"""603,900円""",686,"""24,100円"""
第5722回,2021/06/24,2920,55,"""718,900円""",186,"""59,900円""",72,"""389,400円""",840,"""29,900円"""
第5723回,2021/06/25,2479,32,"""679,300円""",545,"""28,300円""",128,"""353,800円""",948,"""14,100円"""
第5724回,2021/06/28,5047,44,"""969,500円""",362,"""40,300円""",72,"""504,900円""",493,"""20,100円"""
第5725回,2021/06/29,3268,67,"""569,000円""",496,"""23,700円""",95,"""296,300円""",957,"""11,800円"""
第5726回,2021/06/30,1275,27,"""675,300円""",621,"""28,100円""",95,"""351,700円""",667,"""14,000円"""
