第5403回,2020/04/01,4717,27,"""711,500円""",230,"""59,200円""",94,"""385,300円""",066,"""29,600円"""
第5404回,2020/04/02,4489,36,"""858,900円""",127,"""71,500円""",83,"""465,200円""",656,"""35,700円"""
第5405回,2020/04/03,8864,36,"""535,600円""",277,"""44,600円""",174,"""290,100円""",161,"""22,300円"""
第5406回,2020/04/06,7838,21,"""1,272,400円""",146,"""106,000円""",52,"""689,200円""",720,"""53,000円"""
第5407回,2020/04/07,7034,28,"""744,000円""",409,"""31,000円""",98,"""387,500円""",734,"""15,500円"""
第5408回,2020/04/08,1092,29,"""686,800円""",512,"""28,600円""",89,"""357,700円""",342,"""14,300円"""
第5409回,2020/04/09,7573,14,"""1,114,400円""",143,"""92,800円""",52,"""603,600円""",667,"""46,400円"""
第5410回,2020/04/10,2175,17,"""856,200円""",530,"""35,600円""",56,"""445,900円""",156,"""17,800円"""
第5411回,2020/04/13,4803,14,"""1,066,600円""",369,"""44,400円""",62,"""555,500円""",332,"""22,200円"""
第5412回,2020/04/14,4017,22,"""668,400円""",400,"""27,800円""",108,"""348,100円""",554,"""13,900円"""
第5413回,2020/04/15,2861,9,"""1,183,700円""",295,"""49,300円""",56,"""616,500円""",474,"""24,600円"""
第5414回,2020/04/16,7072,10,"""1,093,300円""",167,"""91,100円""",56,"""592,200円""",751,"""45,500円"""
第5415回,2020/04/17,5078,17,"""1,021,700円""",260,"""42,500円""",79,"""532,100円""",291,"""21,200円"""
第5416回,2020/04/20,9836,17,"""861,300円""",442,"""35,800円""",71,"""448,500円""",939,"""17,900円"""
第5417回,2020/04/21,0426,54,"""481,500円""",233,"""20,000円""",161,"""250,700円""",059,"""10,000円"""
第5418回,2020/04/22,2402,16,"""720,000円""",259,"""60,000円""",59,"""390,000円""",125,"""30,000円"""
第5419回,2020/04/23,2929,12,"""1,290,600円""",37,"""215,100円""",55,"""752,800円""",155,"""107,500円"""
第5420回,2020/04/24,1429,21,"""697,000円""",461,"""29,000円""",81,"""363,000円""",756,"""14,500円"""
第5421回,2020/04/27,8886,19,"""1,053,200円""",50,"""263,300円""",46,"""658,200円""",131,"""131,600円"""
第5422回,2020/04/28,4893,15,"""1,004,900円""",229,"""41,800円""",49,"""523,300円""",017,"""20,900円"""
第5423回,2020/04/29,7278,9,"""1,051,600円""",91,"""87,600円""",55,"""569,600円""",503,"""43,800円"""
第5424回,2020/04/30,8472,15,"""728,600円""",401,"""30,300円""",66,"""379,400円""",739,"""15,100円"""
