第5381回,2020/03/02,8836,20,"""1,135,800円""",199,"""94,600円""",68,"""615,200円""",852,"""47,300円"""
第5382回,2020/03/03,0335,16,"""1,138,900円""",142,"""94,900円""",62,"""616,900円""",711,"""47,400円"""
第5383回,2020/03/04,8687,13,"""1,280,900円""",142,"""106,700円""",60,"""693,800円""",574,"""53,300円"""
第5384回,2020/03/05,9217,12,"""1,079,700円""",410,"""44,900円""",60,"""562,300円""",797,"""22,400円"""
第5385回,2020/03/06,2207,28,"""875,800円""",189,"""72,900円""",77,"""474,300円""",992,"""36,400円"""
第5386回,2020/03/09,1775,17,"""939,800円""",246,"""78,300円""",98,"""509,000円""",941,"""39,100円"""
第5387回,2020/03/10,0425,57,"""500,700円""",404,"""20,800円""",172,"""260,700円""",696,"""10,400円"""
第5388回,2020/03/11,0773,31,"""1,074,200円""",159,"""89,500円""",57,"""581,800円""",555,"""44,700円"""
第5389回,2020/03/12,9447,21,"""1,074,600円""",142,"""89,500円""",55,"""582,000円""",842,"""44,700円"""
第5390回,2020/03/13,5706,14,"""1,092,300円""",360,"""45,500円""",75,"""568,900円""",594,"""22,700円"""
第5391回,2020/03/16,3983,33,"""977,600円""",188,"""81,400円""",71,"""529,500円""",844,"""40,700円"""
第5392回,2020/03/17,4477,21,"""1,051,700円""",70,"""175,200円""",65,"""613,400円""",292,"""87,600円"""
第5393回,2020/03/18,4097,14,"""693,100円""",632,"""28,800円""",100,"""360,900円""",784,"""14,400円"""
第5394回,2020/03/19,7214,17,"""1,008,500円""",382,"""42,000円""",63,"""525,200円""",851,"""21,000円"""
第5395回,2020/03/20,5351,22,"""896,100円""",185,"""74,600円""",76,"""485,300円""",823,"""37,300円"""
第5396回,2020/03/23,3012,43,"""668,200円""",678,"""27,800円""",103,"""348,000円""",586,"""13,900円"""
第5397回,2020/03/24,6240,18,"""966,500円""",397,"""40,200円""",63,"""503,300円""",663,"""20,100円"""
第5398回,2020/03/25,2973,22,"""880,200円""",389,"""36,600円""",73,"""458,400円""",099,"""18,300円"""
第5399回,2020/03/26,5141,28,"""1,015,800円""",179,"""84,600円""",55,"""550,200円""",724,"""42,300円"""
第5400回,2020/03/27,2598,22,"""1,116,000円""",293,"""46,500円""",58,"""581,200円""",510,"""23,200円"""
第5401回,2020/03/30,4906,21,"""1,023,600円""",386,"""42,600円""",79,"""533,100円""",640,"""21,300円"""
第5402回,2020/03/31,9561,13,"""1,157,400円""",354,"""48,200円""",45,"""602,800円""",658,"""24,100円"""
