第5341回,2020/01/06,0702,53,"""746,300円""",279,"""62,100円""",145,"""404,200円""",049,"""31,000円"""
第5342回,2020/01/07,6143,20,"""1,053,500円""",418,"""43,800円""",58,"""548,600円""",707,"""21,900円"""
第5343回,2020/01/08,4198,24,"""869,300円""",441,"""36,200円""",81,"""452,700円""",000,"""18,100円"""
第5344回,2020/01/09,5049,21,"""889,300円""",383,"""37,000円""",84,"""463,100円""",176,"""18,500円"""
第5345回,2020/01/10,9954,32,"""609,200円""",312,"""50,700円""",133,"""329,900円""",323,"""25,300円"""
第5346回,2020/01/13,9896,120,"""573,300円""",193,"""47,700円""",79,"""310,500円""",788,"""23,800円"""
第5347回,2020/01/14,1450,20,"""967,200円""",417,"""40,300円""",55,"""503,700円""",028,"""20,100円"""
第5348回,2020/01/15,9545,32,"""652,200円""",303,"""54,300円""",107,"""353,200円""",234,"""27,100円"""
第5349回,2020/01/16,0990,43,"""770,300円""",133,"""128,300円""",62,"""449,300円""",470,"""64,100円"""
第5350回,2020/01/17,6490,16,"""964,500円""",458,"""40,100円""",72,"""502,300円""",018,"""20,000円"""
第5351回,2020/01/20,2668,26,"""945,500円""",205,"""78,700円""",109,"""512,100円""",736,"""39,300円"""
第5352回,2020/01/21,5172,22,"""802,400円""",497,"""33,400円""",80,"""417,900円""",075,"""16,700円"""
第5353回,2020/01/22,4349,17,"""1,322,300円""",136,"""110,100円""",50,"""716,200円""",749,"""55,000円"""
第5354回,2020/01/23,2309,25,"""934,600円""",351,"""38,900円""",66,"""486,700円""",787,"""19,400円"""
第5355回,2020/01/24,4531,22,"""1,024,000円""",417,"""42,600円""",69,"""533,300円""",770,"""21,300円"""
第5356回,2020/01/27,0480,19,"""1,488,300円""",169,"""124,000円""",40,"""806,100円""",696,"""62,000円"""
第5357回,2020/01/28,7411,9,"""1,062,000円""",158,"""88,500円""",64,"""575,200円""",925,"""44,200円"""
第5358回,2020/01/29,9231,14,"""1,094,200円""",414,"""45,500円""",55,"""569,800円""",856,"""22,700円"""
第5359回,2020/01/30,6087,16,"""1,312,900円""",314,"""54,700円""",48,"""683,800円""",291,"""27,300円"""
第5360回,2020/01/31,6448,18,"""1,123,200円""",164,"""93,600円""",63,"""608,400円""",810,"""46,800円"""
