第4569回,2017/01/04,4599,22,"""888,300円""",168,"""74,000円""",94,"""481,100円""",749,"""37,000円"""
第4570回,2017/01/05,4823,23,"""943,400円""",362,"""39,300円""",71,"""491,300円""",515,"""19,600円"""
第4571回,2017/01/06,5575,15,"""1,158,500円""",69,"""289,600円""",56,"""724,000円""",184,"""144,800円"""
第4572回,2017/01/09,1241,23,"""841,800円""",322,"""70,100円""",67,"""455,900円""",299,"""35,000円"""
第4573回,2017/01/10,3799,26,"""933,000円""",131,"""77,700円""",91,"""505,300円""",584,"""38,800円"""
第4574回,2017/01/11,0960,13,"""1,352,900円""",151,"""112,700円""",35,"""732,800円""",773,"""56,300円"""
第4575回,2017/01/12,3230,12,"""1,188,900円""",163,"""99,000円""",54,"""643,900円""",730,"""49,500円"""
第4576回,2017/01/13,4034,13,"""1,181,200円""",156,"""98,400円""",54,"""639,800円""",801,"""49,200円"""
第4577回,2017/01/16,0818,51,"""559,800円""",278,"""46,600円""",169,"""303,200円""",975,"""23,300円"""
第4578回,2017/01/17,9459,11,"""1,327,800円""",123,"""110,600円""",51,"""719,200円""",583,"""55,300円"""
第4579回,2017/01/18,4863,21,"""921,100円""",366,"""38,300円""",82,"""479,700円""",607,"""19,100円"""
第4580回,2017/01/19,9032,16,"""1,121,900円""",331,"""46,700円""",48,"""584,300円""",662,"""23,300円"""
第4581回,2017/01/20,7097,10,"""1,217,100円""",146,"""101,400円""",60,"""659,200円""",705,"""50,700円"""
第4582回,2017/01/23,6940,18,"""1,274,700円""",345,"""53,100円""",47,"""663,900円""",565,"""26,500円"""
第4583回,2017/01/24,2054,10,"""1,134,300円""",327,"""47,200円""",51,"""590,700円""",620,"""23,600円"""
第4584回,2017/01/25,2508,21,"""940,100円""",343,"""39,100円""",76,"""489,600円""",728,"""19,500円"""
第4585回,2017/01/26,9178,13,"""1,331,100円""",316,"""55,400円""",41,"""693,200円""",398,"""27,700円"""
第4586回,2017/01/27,1300,16,"""1,045,300円""",208,"""87,100円""",40,"""566,200円""",119,"""43,500円"""
第4587回,2017/01/30,1912,33,"""693,000円""",331,"""57,700円""",83,"""375,300円""",534,"""28,800円"""
第4588回,2017/01/31,6652,24,"""1,234,000円""",112,"""102,800円""",38,"""668,400円""",632,"""51,400円"""
