第4113回,2015/04/01,6223,15,"""1,151,600円""",144,"""95,900円""",59,"""623,700円""",769,"""47,900円"""
第4114回,2015/04/02,5046,16,"""1,248,600円""",267,"""52,000円""",63,"""650,300円""",158,"""26,000円"""
第4115回,2015/04/03,9387,9,"""915,000円""",439,"""38,100円""",80,"""476,500円""",218,"""19,000円"""
第4116回,2015/04/06,9840,24,"""965,600円""",526,"""40,200円""",74,"""502,900円""",954,"""20,100円"""
第4117回,2015/04/07,6008,12,"""1,360,200円""",97,"""113,300円""",46,"""736,700円""",658,"""56,600円"""
第4118回,2015/04/08,2196,19,"""947,500円""",383,"""39,400円""",65,"""493,400円""",765,"""19,700円"""
第4119回,2015/04/09,5708,16,"""1,095,400円""",309,"""45,600円""",57,"""570,500円""",666,"""22,800円"""
第4120回,2015/04/10,6739,31,"""557,200円""",412,"""23,200円""",195,"""290,200円""",810,"""11,600円"""
第4121回,2015/04/13,8620,26,"""950,000円""",512,"""39,500円""",74,"""494,700円""",758,"""19,700円"""
第4122回,2015/04/14,6990,13,"""1,199,000円""",125,"""99,900円""",54,"""649,400円""",667,"""49,900円"""
第4123回,2015/04/15,2584,23,"""917,400円""",419,"""38,200円""",78,"""477,800円""",913,"""19,100円"""
第4124回,2015/04/16,6779,34,"""935,000円""",167,"""77,900円""",74,"""506,400円""",725,"""38,900円"""
第4125回,2015/04/17,8099,44,"""823,300円""",192,"""68,600円""",80,"""445,900円""",762,"""34,300円"""
第4126回,2015/04/20,9314,26,"""952,000円""",474,"""39,600円""",83,"""495,800円""",861,"""19,800円"""
第4127回,2015/04/21,4788,19,"""1,034,900円""",125,"""86,200円""",81,"""560,500円""",677,"""43,100円"""
第4128回,2015/04/22,2864,23,"""742,600円""",543,"""30,900円""",106,"""386,700円""",098,"""15,400円"""
第4129回,2015/04/23,0563,13,"""1,191,000円""",444,"""49,600円""",50,"""620,300円""",524,"""24,800円"""
第4130回,2015/04/24,1884,28,"""1,065,500円""",173,"""88,700円""",59,"""577,100円""",734,"""44,300円"""
第4131回,2015/04/27,3795,35,"""716,700円""",716,"""29,800円""",105,"""373,200円""",698,"""14,900円"""
第4132回,2015/04/28,6220,29,"""822,700円""",179,"""68,500円""",88,"""445,600円""",866,"""34,200円"""
第4133回,2015/04/29,1166,12,"""1,157,700円""",101,"""192,900円""",54,"""675,300円""",297,"""96,400円"""
第4134回,2015/04/30,8474,16,"""1,058,000円""",233,"""88,100円""",57,"""573,000円""",854,"""44,000円"""
